episode,scores,steps
0,-10,161
1,100,184
2,100,260
3,100,350
4,100,461
5,100,641
6,100,868
7,100,997
8,100,1194
9,100,1279
10,100,1449
11,100,1469
12,100,1509
13,100,1660
14,-10,1710
15,100,1784
16,-10,1878
17,-10,1935
18,100,1955
19,-10,2021
20,-10,2087
21,100,2220
22,100,2400
23,-10,2462
24,-10,2542
25,100,2610
26,-10,2653
27,100,2671
28,100,2754
29,100,2959
30,-10,3026
31,-10,3067
32,100,3157
33,-10,3229
34,-10,3291
35,100,3449
36,100,3639
37,100,3844
38,100,4033
39,100,4254
40,-10,4322
41,100,4401
42,100,4453
43,100,4495
44,100,4687
45,100,4774
46,100,4908
47,100,5148
48,100,5363
49,-10,5461
50,-10,5519
51,-10,5577
52,-10,5667
53,100,5752
54,-10,5825
55,100,5862
56,-10,5936
57,-10,5991
58,100,6182
59,100,6263
60,100,6409
61,100,6595
62,-10,6658
63,100,6879
64,-10,6935
65,100,7038
66,-10,7169
67,-10,7221
68,-10,7301
69,-10,7365
70,100,7533
71,100,7561
72,100,7638
73,-10,7745
74,100,7826
75,100,7929
76,100,8101
77,-10,8159
78,100,8242
79,100,8390
80,100,8482
81,100,8599
82,100,8762
83,100,8866
84,100,8887
85,-10,8946
86,100,9177
87,-10,9249
88,-10,9387
89,-10,9456
90,-10,9521
91,100,9647
92,100,9737
93,100,9863
94,-10,9992
95,100,10159
96,100,10318
97,100,10366
98,100,10472
99,100,10547
100,-10,10647
101,100,10722
102,100,10777
103,100,10863
104,100,11099
105,100,11174
106,-10,11432
107,-10,11556
108,100,11655
109,100,11755
110,-10,11912
111,100,12033
112,-10,12157
113,100,12329
114,100,12481
115,100,12570
116,100,12652
117,-10,12803
118,100,12940
119,100,13129
120,-10,13197
121,-10,13255
122,100,13347
123,-10,13486
124,100,13593
125,100,13638
126,-10,13770
127,100,13783
128,100,13906
129,100,13984
130,-10,14081
131,100,14229
132,100,14373
133,100,14457
134,-10,14569
135,-10,14648
136,-10,14842
137,100,14843
138,100,14895
139,100,15069
140,100,15181
141,100,15382
142,100,15535
143,100,15646
144,-10,15772
145,100,15803
146,100,15893
147,100,15975
148,-10,16209
149,100,16306
150,-10,16502
151,100,16631
152,100,16632
153,-10,16682
154,100,16812
155,100,16982
156,100,17035
157,100,17180
158,-10,17358
159,100,17477
160,-10,17523
161,100,17690
162,-10,17813
163,-10,18005
164,-10,18070
165,100,18258
166,100,18415
167,100,18598
168,-10,18666
169,100,18778
170,100,18892
171,-10,19058
172,100,19190
173,100,19273
174,100,19320
175,100,19413
176,100,19448
177,-10,19569
178,-10,19633
179,-10,19758
180,100,19819
181,100,19950
182,-10,20033
183,100,20273
184,100,20463
185,100,20611
186,-10,20780
187,-10,20944
188,100,21021
189,100,21105
190,-10,21172
191,100,21334
192,100,21355
193,100,21430
194,-10,21517
195,-10,21596
196,-10,21653
197,100,21761
198,100,21781
199,-10,21857
200,100,22073
201,-10,22149
202,100,22392
203,100,22411
204,100,22547
205,-10,22687
206,100,22859
207,-10,22916
208,100,22975
209,100,23127
210,100,23206
211,-10,23332
212,100,23505
213,-10,23677
214,100,23887
215,-10,24011
216,100,24099
217,-10,24221
218,-10,24290
219,100,24343
220,100,24524
221,-10,24656
222,-10,24790
223,100,25010
224,-10,25156
225,100,25389
226,100,25541
227,100,25701
228,-10,25992
229,-10,26065
230,-10,26187
231,100,26336
232,-10,26532
233,100,26602
234,100,26689
235,100,26748
236,100,26854
237,-10,26999
238,100,27101
239,-10,27254
240,100,27339
241,-10,27394
242,-10,27536
243,100,27604
244,-10,27668
245,-10,27826
246,100,27957
247,100,28135
248,100,28304
249,-10,28395
250,100,28437
251,100,28718
252,100,28830
253,100,28911
254,-10,28977
255,-10,29128
256,100,29285
257,100,29367
258,100,29575
259,-10,29637
260,100,29721
261,100,29954
262,100,29955
263,-10,30034
264,100,30087
265,-10,30228
266,100,30322
267,-10,30458
268,-10,30538
269,100,30700
270,100,30801
271,100,30865
272,-10,30922
273,-10,30978
274,-10,31050
275,100,31154
276,100,31295
277,100,31464
278,-10,31539
279,-10,31617
280,100,31894
281,100,31975
282,-10,32085
283,100,32323
284,100,32446
285,100,32555
286,-10,32781
287,-10,32895
288,100,33129
289,100,33192
290,100,33405
291,-10,33483
292,100,33666
293,-10,33732
294,-10,33975
295,100,34108
296,100,34303
297,100,34385
298,100,34476
299,-10,34537
300,100,34591
301,-10,34756
302,-10,34912
303,-10,34987
