scores,steps,episode
100.0,18323,337
-10.0,18377,338
100.0,18400,339
-10.0,18451,340
100.0,18480,341
100.0,18491,342
100.0,18510,343
100.0,18527,344
100.0,18566,345
-10.0,18619,346
100.0,18648,347
100.0,18675,348
100.0,18736,349
100.0,18799,350
100.0,18832,351
100.0,18849,352
100.0,18884,353
100.0,18915,354
100.0,18948,355
100.0,18985,356
100.0,19020,357
-10.0,19057,358
100.0,19092,359
-10.0,19133,360
100.0,19204,361
100.0,19241,362
100.0,19266,363
100.0,19305,364
100.0,19366,365
100.0,19387,366
-10.0,19440,367
100.0,19447,368
100.0,19478,369
100.0,19499,370
100.0,19535,371
100.0,19585,372
100.0,19638,373
-10.0,19687,374
100.0,19696,375
100.0,19751,376
100.0,19774,377
100.0,19793,378
100.0,19811,379
100.0,19841,380
100.0,19860,381
-10.0,19905,382
100.0,19929,383
-10.0,19974,384
100.0,20030,385
100.0,20093,386
100.0,20122,387
100.0,20157,388
-10.0,20201,389
100.0,20225,390
-10.0,20278,391
100.0,20311,392
100.0,20338,393
100.0,20385,394
100.0,20410,395
100.0,20475,396
100.0,20508,397
-10.0,20591,398
100.0,20656,399
100.0,20720,400
100.0,20762,401
100.0,20779,402
100.0,20794,403
100.0,20825,404
-10.0,20862,405
100.0,20902,406
100.0,20956,407
100.0,21009,408
100.0,21032,409
-10.0,21067,410
100.0,21092,411
100.0,21127,412
100.0,21160,413
-10.0,21197,414
100.0,21214,415
100.0,21265,416
100.0,21324,417
100.0,21371,418
100.0,21392,419
100.0,21413,420
100.0,21452,421
100.0,21485,422
100.0,21536,423
100.0,21572,424
100.0,21582,425
100.0,21621,426
100.0,21629,427
100.0,21662,428
100.0,21694,429
100.0,21717,430
100.0,21770,431
100.0,21777,432
100.0,21792,433
100.0,21859,434
-10.0,21898,435
-10.0,21933,436
-10.0,21992,437
-10.0,22117,438
100.0,22154,439
100.0,22173,440
-10.0,22194,441
100.0,22235,442
-10.0,22276,443
100.0,22285,444
100.0,22362,445
100.0,22395,446
100.0,22426,447
100.0,22449,448
100.0,22470,449
-10.0,22531,450
100.0,22562,451
100.0,22665,452
100.0,22688,453
100.0,22721,454
-10.0,22768,455
100.0,22779,456
-10.0,22808,457
-10.0,22851,458
-10.0,22870,459
100.0,22902,460
100.0,22926,461
100.0,22969,462
100.0,23032,463
100.0,23067,464
100.0,23106,465
100.0,23137,466
100.0,23156,467
100.0,23193,468
100.0,23216,469
100.0,23239,470
100.0,23256,471
100.0,23287,472
-10.0,23351,473
100.0,23407,474
100.0,23468,475
100.0,23502,476
100.0,23522,477
100.0,23539,478
100.0,23568,479
100.0,23607,480
100.0,23627,481
-10.0,23652,482
100.0,23718,483
100.0,23751,484
100.0,23804,485
-10.0,23857,486
-10.0,23896,487
100.0,23935,488
-10.0,23958,489
100.0,24051,490
100.0,24094,491
100.0,24131,492
100.0,24170,493
100.0,24217,494
100.0,24250,495
-10.0,24285,496
100.0,24311,497
100.0,24339,498
100.0,24346,499
100.0,24398,500
100.0,24452,501
100.0,24509,502
100.0,24530,503
-10.0,24567,504
100.0,24589,505
100.0,24621,506
100.0,24654,507
100.0,24675,508
100.0,24738,509
100.0,24757,510
100.0,24829,511
100.0,24875,512
100.0,24910,513
100.0,24919,514
-10.0,24956,515
100.0,24975,516
100.0,25014,517
100.0,25057,518
100.0,25086,519
100.0,25105,520
100.0,25146,521
100.0,25153,522
100.0,25232,523
100.0,25283,524
100.0,25332,525
100.0,25355,526
-10.0,25374,527
-10.0,25443,528
100.0,25506,529
100.0,25539,530
100.0,25602,531
-10.0,25640,532
100.0,25674,533
100.0,25695,534
100.0,25722,535
100.0,25729,536
-10.0,25754,537
100.0,25807,538
100.0,25838,539
100.0,25873,540
-10.0,25926,541
100.0,25965,542
-10.0,26002,543
100.0,26036,544
100.0,26066,545
100.0,26113,546
100.0,26158,547
100.0,26217,548
100.0,26250,549
100.0,26268,550
100.0,26302,551
100.0,26313,552
-10.0,26341,553
100.0,26348,554
100.0,26374,555
-10.0,26410,556
100.0,26450,557
100.0,26477,558
100.0,26509,559
100.0,26561,560
100.0,26600,561
100.0,26636,562
100.0,26670,563
100.0,26767,564
100.0,26818,565
100.0,26877,566
100.0,26940,567
100.0,26971,568
100.0,26992,569
100.0,27023,570
100.0,27064,571
100.0,27095,572
-10.0,27140,573
100.0,27188,574
100.0,27218,575
100.0,27239,576
-10.0,27273,577
100.0,27323,578
100.0,27348,579
100.0,27385,580
100.0,27416,581
100.0,27425,582
-10.0,27448,583
100.0,27481,584
100.0,27506,585
100.0,27567,586
100.0,27616,587
100.0,27635,588
100.0,27656,589
-10.0,27698,590
100.0,27760,591
-10.0,27803,592
100.0,27834,593
100.0,27849,594
100.0,27896,595
100.0,27923,596
100.0,27935,597
100.0,27955,598
100.0,27984,599
100.0,28004,600
100.0,28034,601
100.0,28069,602
100.0,28128,603
100.0,28143,604
100.0,28176,605
100.0,28207,606
100.0,28233,607
100.0,28297,608
100.0,28330,609
100.0,28391,610
100.0,28432,611
100.0,28455,612
100.0,28484,613
100.0,28505,614
100.0,28536,615
-10.0,28587,616
-10.0,28607,617
100.0,28645,618
100.0,28692,619
100.0,28731,620
100.0,28752,621
-10.0,28770,622
100.0,28790,623
-10.0,28867,624
100.0,28897,625
100.0,28981,626
-10.0,29086,627
100.0,29163,628
100.0,29186,629
-10.0,29261,630
100.0,29293,631
100.0,29348,632
100.0,29418,633
-10.0,29463,634
100.0,29546,635
100.0,29576,636
100.0,29678,637
100.0,29737,638
-10.0,29754,639
100.0,29819,640
100.0,29878,641
100.0,29933,642
100.0,29976,643
100.0,30007,644
100.0,30059,645
-10.0,30141,646
-10.0,30214,647
100.0,30243,648
100.0,30313,649
100.0,30351,650
100.0,30390,651
100.0,30397,652
-10.0,30465,653
100.0,30541,654
100.0,30578,655
-10.0,30651,656
100.0,30698,657
100.0,30772,658
-10.0,30843,659
100.0,30865,660
100.0,30914,661
-10.0,30973,662
100.0,31008,663
-10.0,31053,664
100.0,31062,665
100.0,31077,666
100.0,31128,667
100.0,31196,668
100.0,31212,669
100.0,31263,670
100.0,31310,671
100.0,31323,672
100.0,31374,673
-10.0,31421,674
100.0,31504,675
100.0,31555,676
100.0,31572,677
100.0,31651,678
-10.0,31700,679
100.0,31733,680
100.0,31740,681
100.0,31813,682
100.0,31882,683
100.0,31905,684
100.0,32040,685
100.0,32073,686
100.0,32100,687
-10.0,32203,688
-10.0,32302,689
100.0,32326,690
100.0,32333,691
100.0,32371,692
100.0,32444,693
100.0,32513,694
100.0,32540,695
100.0,32591,696
100.0,32630,697
100.0,32637,698
100.0,32674,699
100.0,32769,700
100.0,32815,701
100.0,32839,702
100.0,32846,703
-10.0,32908,704
100.0,32976,705
100.0,33009,706
100.0,33022,707
100.0,33051,708
100.0,33094,709
100.0,33143,710
100.0,33166,711
-10.0,33204,712
100.0,33228,713
-10.0,33304,714
100.0,33402,715
100.0,33435,716
100.0,33466,717
100.0,33480,718
100.0,33522,719
100.0,33605,720
100.0,33656,721
100.0,33709,722
100.0,33768,723
-10.0,33818,724
100.0,33852,725
100.0,33884,726
100.0,33948,727
100.0,33975,728
100.0,33995,729
100.0,34003,730
100.0,34020,731
