episode,scores,steps
0,100,1
1,-10,301
2,-10,322
3,-10,343
4,-10,363
5,-10,383
6,-10,403
7,-10,423
8,-10,444
9,-10,464
10,100,469
11,-10,489
12,-10,509
13,-10,529
14,-10,549
15,-10,569
16,-10,588
17,-10,610
18,-10,633
19,-10,652
20,-10,671
21,-10,693
22,-10,715
23,-10,737
24,-10,756
25,-10,776
26,-10,796
27,100,797
28,-10,816
29,-10,838
30,-10,858
31,-10,878
32,-10,897
33,-10,917
34,-10,936
35,-10,957
36,-10,979
37,-10,998
38,100,1008
39,-10,1027
40,-10,1046
41,-10,1067
42,-10,1086
43,-10,1105
44,-10,1124
45,-10,1146
46,-10,1165
47,100,1175
48,-10,1195
49,-10,1215
50,-10,1233
51,-10,1255
52,-10,1277
53,-10,1296
54,-10,1316
55,-10,1338
56,-10,1357
57,-10,1376
58,-10,1395
59,-10,1414
60,-10,1433
61,-10,1456
62,-10,1475
63,-10,1494
64,-10,1514
65,-10,1535
66,-10,1554
67,-10,1573
68,-10,1593
69,100,1594
70,-10,1613
71,-10,1632
72,-10,1651
73,-10,1671
74,-10,1690
75,-10,1710
76,-10,1729
77,-10,1748
78,-10,1768
79,-10,1788
80,100,1798
81,-10,1818
82,-10,1838
83,-10,1857
84,-10,1877
85,-10,1896
86,-10,1915
87,-10,1934
88,-10,1953
89,-10,1972
90,100,1973
91,-10,1992
92,-10,2011
93,-10,2030
94,-10,2050
95,-10,2069
96,-10,2089
97,-10,2108
98,-10,2127
99,-10,2147
100,-10,2167
101,100,2168
102,-10,2187
103,-10,2206
104,100,2207
105,-10,2227
106,-10,2246
107,-10,2265
108,-10,2284
109,-10,2303
110,-10,2323
111,-10,2342
112,-10,2361
113,100,2362
114,-10,2381
115,-10,2400
116,-10,2420
117,-10,2439
118,-10,2458
119,-10,2477
120,100,2488
121,100,2499
122,-10,2518
123,-10,2537
124,-10,2556
125,-10,2575
126,-10,2594
127,-10,2613
128,-10,2632
129,-10,2652
130,-10,2671
131,-10,2690
132,-10,2710
133,-10,2729
134,-10,2748
135,-10,2767
136,100,2768
137,-10,2788
138,-10,2807
139,100,2808
140,-10,2828
141,-10,2847
142,-10,2866
143,-10,2885
144,-10,2904
145,-10,2925
146,-10,2945
147,-10,2965
148,-10,2984
149,-10,3003
150,-10,3022
151,-10,3042
152,-10,3061
153,-10,3081
154,-10,3100
155,-10,3119
156,-10,3138
157,-10,3157
158,-10,3176
159,-10,3196
160,100,3206
161,-10,3226
162,-10,3246
163,-10,3265
164,-10,3284
165,100,3285
166,-10,3304
167,-10,3323
168,-10,3343
169,-10,3362
170,-10,3381
171,-10,3400
172,-10,3419
173,-10,3438
174,-10,3457
175,-10,3476
176,-10,3495
177,-10,3514
178,-10,3534
179,-10,3554
180,-10,3573
181,-10,3592
182,-10,3611
183,-10,3630
184,-10,3649
185,-10,3668
186,100,3678
187,-10,3696
188,100,3706
189,100,3707
190,-10,3726
191,-10,3745
192,-10,3764
193,-10,3783
194,-10,3802
195,-10,3821
196,-10,3841
197,-10,3860
198,-10,3879
199,-10,3898
200,-10,3917
201,100,3927
202,-10,3947
203,-10,3966
204,-10,3985
205,-10,4003
206,100,4004
207,-10,4023
208,-10,4043
209,100,4044
210,-10,4063
211,-10,4082
212,-10,4102
213,-10,4121
214,-10,4140
215,100,4151
216,-10,4170
217,-10,4189
218,100,4200
219,-10,4220
220,-10,4239
221,-10,4258
222,-10,4277
223,-10,4296
224,-10,4316
225,-10,4335
226,-10,4355
227,-10,4374
228,-10,4393
229,-10,4415
230,-10,4434
231,-10,4453
232,-10,4472
233,-10,4491
234,-10,4510
235,-10,4529
236,-10,4549
237,-10,4568
238,-10,4587
239,-10,4606
240,100,4616
241,-10,4635
242,100,4645
243,-10,4664
244,-10,4683
245,-10,4702
246,-10,4721
247,-10,4741
248,-10,4760
249,-10,4779
250,-10,4798
251,-10,4817
252,-10,4836
253,-10,4855
254,-10,4874
255,-10,4893
256,100,4903
257,-10,4922
258,-10,4941
259,-10,4960
260,-10,4979
261,-10,4998
262,-10,5018
263,-10,5038
264,100,5039
265,-10,5058
266,-10,5076
267,-10,5095
268,-10,5115
269,-10,5134
270,-10,5153
271,-10,5173
272,-10,5192
273,-10,5211
274,-10,5230
275,-10,5250
276,-10,5269
277,-10,5288
278,-10,5308
279,-10,5327
280,-10,5346
281,-10,5365
282,-10,5385
283,100,5386
284,-10,5405
285,-10,5424
286,-10,5443
287,-10,5462
288,-10,5481
289,-10,5500
290,-10,5519
291,-10,5538
292,-10,5557
293,-10,5576
294,-10,5595
295,-10,5614
296,-10,5633
297,-10,5652
298,-10,5671
299,-10,5690
300,-10,5709
301,-10,5728
302,-10,5748
303,-10,5768
304,-10,5787
305,-10,5806
306,-10,5825
307,-10,5844
308,-10,5863
309,-10,5882
310,-10,5901
311,-10,5921
312,-10,5941
313,-10,5960
314,-10,5979
315,-10,5998
316,-10,6017
317,-10,6036
318,-10,6055
319,-10,6075
320,-10,6094
321,100,6095
322,100,6096
323,-10,6115
324,-10,6134
325,-10,6154
326,-10,6174
327,-10,6194
328,-10,6213
329,-10,6232
330,-10,6252
331,-10,6271
332,-10,6289
333,-10,6308
334,-10,6327
335,-10,6346
336,-10,6365
337,-10,6384
338,-10,6403
339,-10,6422
340,-10,6442
341,-10,6461
342,-10,6480
343,-10,6499
344,-10,6518
345,-10,6540
346,-10,6559
347,-10,6578
348,-10,6598
349,-10,6617
350,-10,6636
351,100,6637
352,-10,6656
353,-10,6675
354,-10,6694
355,-10,6713
356,100,6723
357,-10,6743
358,-10,6762
359,-10,6781
360,-10,6800
361,-10,6820
362,-10,6839
363,-10,6858
364,-10,6876
365,-10,6898
366,-10,6918
367,-10,6937
368,-10,6956
369,-10,6976
370,-10,6995
371,-10,7014
372,-10,7033
373,-10,7052
374,-10,7071
375,-10,7090
376,-10,7109
377,-10,7128
378,-10,7147
379,-10,7166
380,-10,7185
381,-10,7204
382,-10,7223
383,-10,7242
384,-10,7261
385,-10,7283
386,-10,7302
387,-10,7321
388,-10,7339
389,-10,7358
390,-10,7377
391,-10,7395
392,-10,7414
393,-10,7434
394,-10,7454
395,-10,7473
396,-10,7492
397,-10,7512
398,-10,7531
399,-10,7550
400,-10,7570
401,-10,7589
402,-10,7608
403,-10,7627
404,-10,7647
405,-10,7665
406,-10,7685
407,-10,7705
408,-10,7724
409,-10,7743
410,-10,7763
411,-10,7782
412,-10,7801
413,-10,7820
414,-10,7840
415,-10,7859
416,-10,7878
417,-10,7897
418,-10,7917
419,-10,7937
420,-10,7956
421,-10,7975
422,-10,7995
423,-10,8015
424,-10,8034
425,-10,8053
426,-10,8073
427,-10,8092
428,-10,8112
429,-10,8131
430,-10,8150
431,-10,8169
432,-10,8188
433,-10,8207
434,-10,8226
435,-10,8245
436,-10,8264
437,-10,8283
438,-10,8302
439,100,8303
440,-10,8322
