episode,scores,steps
0,-10,250
1,-10,500
2,-10,593
3,-10,602
4,-10,611
5,-10,621
6,-10,633
7,-10,660
8,100,676
9,-10,692
10,100,695
11,-10,710
12,-10,727
13,-10,743
14,100,746
15,100,749
16,-10,764
17,-10,778
18,-10,790
19,-10,802
20,-10,814
21,-10,826
22,-10,853
23,-10,864
24,-10,876
25,-10,898
26,-10,920
27,100,921
28,-10,942
29,-10,960
30,-10,980
31,-10,996
32,100,999
33,-10,1020
34,-10,1030
35,-10,1040
36,-10,1049
37,-10,1066
38,-10,1083
39,-10,1092
40,-10,1101
41,-10,1109
42,-10,1117
43,-10,1125
44,-10,1133
45,-10,1142
46,100,1143
47,-10,1151
48,100,1154
49,-10,1162
50,-10,1170
51,-10,1179
52,-10,1190
53,-10,1199
54,-10,1206
55,-10,1214
56,-10,1222
57,-10,1230
58,-10,1238
59,-10,1246
60,-10,1254
61,-10,1262
62,-10,1270
63,-10,1278
64,-10,1286
65,-10,1295
66,-10,1303
67,-10,1311
68,-10,1319
69,-10,1327
70,-10,1335
71,-10,1343
72,-10,1351
73,-10,1359
74,-10,1367
75,100,1370
76,-10,1378
77,-10,1386
78,-10,1394
79,-10,1402
80,-10,1410
81,-10,1418
82,-10,1426
83,-10,1434
84,-10,1442
85,-10,1452
86,-10,1460
87,-10,1469
88,-10,1479
89,100,1480
90,-10,1488
91,-10,1496
92,-10,1506
93,-10,1514
94,-10,1522
95,-10,1530
96,-10,1538
97,-10,1547
98,-10,1556
99,-10,1569
100,-10,1577
101,-10,1585
102,-10,1593
103,-10,1600
104,-10,1608
105,-10,1616
106,-10,1623
107,-10,1631
108,-10,1652
109,-10,1660
110,-10,1757
111,100,1758
112,-10,2008
113,-10,2100
114,-10,2145
115,-10,2156
116,100,2157
117,-10,2169
118,-10,2181
119,-10,2193
120,-10,2206
121,-10,2218
122,-10,2230
123,-10,2241
124,-10,2252
125,-10,2502
126,100,2557
127,100,2564
128,-10,2814
129,-10,3064
130,-10,3314
131,-10,3564
132,-10,3814
133,100,3999
134,-10,4076
135,-10,4171
136,100,4267
137,-10,4292
138,100,4337
139,100,4406
140,-10,4458
141,100,4486
142,-10,4594
143,-10,4643
144,100,4692
145,-10,4772
146,-10,4782
147,100,4783
148,100,4795
149,-10,4817
150,100,4856
151,-10,4896
152,-10,4939
153,-10,4996
154,100,5022
155,-10,5049
156,-10,5056
157,-10,5064
158,100,5065
159,-10,5090
160,-10,5117
161,-10,5150
162,100,5179
163,-10,5189
164,100,5231
165,100,5234
166,-10,5265
167,100,5269
168,100,5301
169,100,5314
170,100,5327
171,100,5342
172,100,5384
173,-10,5414
174,100,5439
175,100,5476
176,100,5513
177,-10,5523
178,-10,5532
179,-10,5566
180,-10,5575
181,100,5576
182,-10,5586
183,100,5607
184,-10,5626
185,100,5627
186,100,5684
187,-10,5694
188,100,5695
189,100,5740
190,-10,5751
191,-10,5760
192,100,5761
193,-10,5771
194,-10,5780
195,100,5783
196,-10,5792
197,-10,5801
198,-10,5810
199,100,5819
200,100,5830
201,-10,5839
202,-10,5863
203,-10,5884
204,-10,5893
205,100,5896
206,-10,5906
207,-10,5926
208,-10,5937
209,-10,5948
210,100,5961
211,-10,6014
212,-10,6059
213,100,6077
214,-10,6099
215,100,6108
216,-10,6130
217,-10,6151
218,-10,6163
219,-10,6174
220,100,6190
221,-10,6205
222,-10,6222
223,100,6233
224,-10,6260
225,-10,6273
226,-10,6291
227,-10,6323
228,100,6324
229,100,6325
230,-10,6340
231,-10,6354
232,-10,6375
233,-10,6392
234,-10,6413
235,100,6423
236,-10,6444
237,100,6472
238,100,6486
239,100,6501
240,-10,6530
241,-10,6562
242,100,6595
243,-10,6606
244,100,6616
245,-10,6642
246,100,6679
247,100,6680
248,-10,6690
249,-10,6724
250,-10,6734
251,100,6750
252,-10,6764
253,100,6789
254,-10,6810
255,100,6833
256,100,6849
257,-10,6861
258,100,6885
259,100,6904
260,100,6917
261,100,6930
262,100,6944
263,-10,6956
264,-10,6967
265,100,6977
266,-10,6989
267,100,7011
268,100,7061
269,-10,7103
270,-10,7114
271,100,7135
272,100,7151
273,100,7187
274,-10,7211
275,100,7233
276,100,7258
277,-10,7271
278,-10,7285
279,100,7287
280,-10,7313
281,100,7328
282,-10,7342
283,100,7359
284,100,7393
285,100,7394
286,-10,7409
287,100,7463
288,100,7511
289,100,7548
290,100,7575
291,100,7600
292,-10,7615
293,100,7633
294,100,7650
295,-10,7699
296,100,7721
297,-10,7753
298,100,7755
299,-10,7794
300,100,7821
301,100,7859
302,100,7860
303,-10,7880
304,100,7903
305,100,7937
306,100,7984
307,100,8021
308,100,8038
309,-10,8053
310,100,8081
311,100,8102
312,-10,8123
313,-10,8143
314,100,8160
315,100,8164
316,100,8187
317,100,8218
318,-10,8238
319,-10,8252
320,-10,8276
321,-10,8311
322,100,8406
323,100,8429
324,-10,8477
325,100,8507
326,100,8520
327,-10,8533
328,-10,8558
329,100,8601
330,100,8632
331,100,8653
332,100,8665
333,100,8702
334,100,8735
335,100,8753
336,-10,8765
337,100,8766
338,100,8798
339,-10,8809
340,100,8839
341,-10,8868
342,100,8896
343,100,8931
344,-10,8956
345,100,8968
346,100,8983
347,100,8996
348,100,9001
349,100,9014
350,100,9044
351,100,9066
352,100,9091
353,100,9121
354,100,9136
355,100,9150
356,100,9172
357,100,9201
358,-10,9225
359,100,9252
360,-10,9262
361,-10,9272
362,-10,9281
363,100,9292
364,-10,9322
365,100,9333
366,-10,9344
367,100,9357
368,-10,9382
369,100,9404
370,-10,9419
371,100,9446
372,100,9473
373,100,9484
374,100,9497
375,100,9506
376,100,9507
377,-10,9517
378,100,9528
379,100,9554
380,100,9568
381,100,9593
382,100,9598
383,100,9599
384,-10,9620
385,100,9621
386,100,9631
387,100,9656
388,-10,9670
389,100,9682
390,100,9684
391,100,9697
392,100,9705
393,100,9719
394,100,9720
395,100,9723
396,-10,9737
397,100,9748
398,100,9755
399,100,9778
400,100,9792
401,-10,9803
402,100,9827
403,100,9836
404,100,9853
405,100,9874
406,100,9890
407,100,9918
408,-10,9927
409,100,9929
410,100,9939
411,100,9942
412,100,9951
413,100,9979
414,100,9992
415,100,10003
416,100,10004
417,-10,10014
418,100,10046
419,100,10063
420,100,10074
421,-10,10091
422,-10,10109
423,100,10110
424,100,10112
425,-10,10123
426,100,10141
427,-10,10150
428,100,10173
429,-10,10191
430,100,10193
431,100,10197
432,-10,10221
433,100,10230
434,100,10282
435,100,10297
436,100,10314
437,100,10335
438,-10,10345
439,100,10367
440,-10,10377
441,-10,10394
442,-10,10412
443,100,10431
444,100,10442
445,100,10456
446,-10,10473
447,100,10498
448,100,10499
449,100,10514
450,100,10518
451,-10,10538
452,100,10562
453,100,10575
454,100,10596
455,100,10612
456,-10,10635
457,100,10644
458,100,10645
459,100,10655
460,100,10678
461,-10,10689
462,100,10690
463,-10,10709
464,-10,10718
465,-10,10740
466,100,10753
467,-10,10769
468,100,10782
469,-10,10791
470,100,10801
471,100,10804
472,-10,10813
473,-10,10822
474,100,10850
475,100,10878
476,-10,10900
477,100,10913
478,100,10922
479,100,10937
480,100,10950
481,100,10955
482,100,10977
483,-10,10989
484,-10,11005
485,100,11039
486,-10,11051
487,-10,11086
488,-10,11113
489,100,11122
490,-10,11131
491,100,11148
492,-10,11159
493,100,11171
494,100,11175
495,100,11216
496,100,11250
497,-10,11261
498,100,11278
499,100,11304
500,-10,11323
501,100,11339
502,100,11362
503,-10,11396
504,100,11398
505,100,11399
506,100,11413
507,100,11447
508,100,11471
509,100,11483
510,100,11520
511,-10,11531
512,100,11557
513,100,11589
514,-10,11629
515,-10,11641
516,-10,11660
517,100,11678
518,100,11707
519,-10,11726
520,-10,11761
521,100,11804
522,100,11839
523,100,11870
524,100,11886
525,100,11915
526,-10,11929
527,-10,11938
528,100,11971
529,-10,11982
530,-10,11993
531,100,12023
532,100,12035
533,-10,12046
534,100,12083
535,100,12118
536,100,12136
537,100,12169
538,100,12171
539,-10,12185
540,-10,12203
541,100,12239
542,-10,12251
543,100,12252
544,-10,12265
545,100,12286
546,100,12333
547,-10,12364
548,100,12384
549,100,12409
550,-10,12418
551,100,12445
552,100,12472
553,100,12516
554,100,12551
555,100,12595
556,-10,12606
557,-10,12619
558,-10,12638
559,100,12659
560,100,12691
561,100,12710
562,-10,12726
563,-10,12734
564,-10,12764
565,100,12782
566,-10,12795
567,-10,12806
568,100,12825
569,-10,12850
570,-10,12864
571,100,12881
572,100,12902
573,100,12924
574,-10,12950
575,100,12977
576,100,12996
577,100,13019
578,100,13041
579,100,13082
580,100,13083
581,100,13100
582,-10,13111
583,100,13136
584,100,13164
585,-10,13190
586,100,13204
587,100,13221
588,100,13252
589,100,13277
590,100,13300
591,100,13342
592,-10,13361
593,-10,13380
594,100,13412
595,100,13438
596,-10,13448
597,100,13478
598,100,13483
599,100,13490
600,-10,13523
601,100,13542
602,100,13572
603,100,13573
604,100,13595
605,100,13619
606,-10,13629
607,100,13656
608,-10,13668
609,-10,13678
610,100,13693
611,-10,13704
612,100,13705
