episode,scores,steps
0,-10,49
1,100,122
2,100,163
3,-10,214
4,100,267
5,100,329
6,100,403
7,100,422
8,-10,459
9,-10,541
10,100,568
11,100,628
12,-10,660
13,-10,713
14,100,760
15,-10,810
16,100,942
17,100,1102
18,100,1200
19,100,1233
20,100,1276
21,100,1295
22,100,1340
23,100,1401
24,100,1576
25,100,1646
26,100,1706
27,-10,1817
28,100,1904
29,100,1923
30,100,1993
31,100,2051
32,-10,2207
33,100,2250
34,100,2322
35,-10,2368
36,-10,2422
37,100,2453
38,100,2545
39,100,2662
40,-10,2741
41,-10,2800
42,-10,2829
43,100,2908
44,-10,2976
45,-10,3073
46,100,3156
47,100,3183
48,-10,3255
49,100,3273
50,-10,3326
51,-10,3386
52,100,3487
53,100,3552
54,100,3612
55,100,3722
56,100,3825
57,100,3889
58,-10,3945
59,100,4023
60,-10,4077
61,-10,4128
62,-10,4244
63,100,4301
64,100,4481
65,-10,4582
66,-10,4643
67,-10,4718
68,100,4815
69,100,4873
70,100,4912
71,100,5000
72,100,5134
73,100,5229
74,100,5396
75,100,5445
76,-10,5497
77,-10,5555
78,100,5578
79,100,5617
80,-10,5673
81,-10,5729
82,100,5792
83,100,5909
84,-10,5974
85,100,6060
86,100,6111
87,100,6188
88,100,6232
89,100,6337
90,100,6393
91,100,6427
92,100,6543
93,100,6591
94,-10,6685
95,100,6694
96,-10,6834
97,-10,6897
98,100,6931
99,100,7005
100,-10,7044
101,100,7074
102,-10,7158
103,100,7191
104,-10,7304
105,-10,7350
106,100,7413
107,-10,7713
108,-10,7799
109,-10,7865
110,100,7947
111,100,8177
112,-10,8300
113,100,8358
114,100,8466
115,-10,8522
116,100,8654
117,-10,8716
118,100,8752
119,-10,8799
120,100,8908
121,100,8952
122,-10,9090
123,-10,9205
124,100,9278
125,-10,9312
126,100,9354
127,100,9386
128,-10,9479
129,-10,9542
130,-10,9636
131,100,9678
132,100,9761
133,100,9855
134,100,9896
135,100,9946
136,100,10070
137,100,10147
138,-10,10195
139,100,10224
140,100,10357
141,100,10454
142,100,10593
143,-10,10652
144,100,10712
145,100,10849
146,100,10943
147,100,11000
148,100,11121
149,100,11215
150,100,11334
151,100,11359
152,100,11442
153,-10,11524
154,100,11599
155,100,11659
156,100,11772
157,100,11845
158,100,11937
159,100,12027
160,100,12083
161,-10,12129
162,100,12240
163,-10,12285
164,100,12328
165,100,12393
166,100,12467
167,100,12618
168,100,12713
169,100,12816
170,100,12914
171,100,12985
172,100,13054
173,100,13078
174,-10,13142
175,100,13170
176,100,13249
177,100,13395
178,100,13420
179,100,13466
180,100,13487
181,-10,13533
182,100,13580
183,100,13635
184,100,13721
185,100,13846
186,100,13938
187,100,14046
188,100,14113
189,100,14154
190,100,14227
191,100,14315
192,100,14402
193,100,14475
194,-10,14574
195,100,14598
196,-10,14657
197,100,14722
198,100,14810
199,-10,14974
200,100,15049
201,100,15161
202,-10,15212
203,100,15299
204,100,15380
205,-10,15465
206,100,15540
207,100,15667
208,100,15778
209,100,15831
210,100,15945
211,100,15988
212,100,16007
213,100,16084
214,100,16137
215,100,16186
216,100,16247
217,100,16288
218,100,16349
219,100,16369
220,100,16438
221,-10,16503
222,-10,16556
223,100,16597
224,100,16691
225,100,16717
226,100,16737
227,100,16797
228,-10,16900
229,-10,16956
230,100,17061
231,100,17110
232,100,17192
233,-10,17242
234,-10,17284
235,-10,17340
236,100,17407
237,100,17513
238,100,17609
239,100,17681
240,100,17707
241,-10,17850
242,100,17891
243,100,17960
244,-10,18001
245,100,18069
246,100,18196
247,100,18220
248,-10,18263
249,-10,18362
250,100,18382
251,100,18526
