episode,scores,steps
0,-10,250
1,-10,500
2,-10,750
3,-10,1000
4,-10,1250
5,-10,1500
6,-10,1750
7,-10,2000
8,-10,2250
9,-10,2500
10,-10,2750
11,-10,3000
12,-10,3250
13,-10,3500
14,-10,3750
15,-10,4000
16,-10,4250
17,-10,4500
18,-10,4750
19,-10,5000
20,-10,5250
21,-10,5500
22,-10,5750
23,-10,6000
24,100,6149
25,-10,6207
26,-10,6255
27,-10,6317
28,-10,6371
29,100,6403
30,-10,6455
31,100,6463
32,-10,6519
33,-10,6583
34,-10,6645
35,-10,6712
36,-10,6788
37,-10,6853
38,-10,6914
39,-10,6974
40,-10,7041
41,-10,7074
42,-10,7108
43,-10,7138
44,-10,7167
45,-10,7226
46,-10,7258
47,-10,7287
48,-10,7315
49,-10,7342
50,-10,7368
51,-10,7397
52,-10,7423
53,-10,7451
54,-10,7481
55,-10,7506
56,-10,7531
57,-10,7556
58,-10,7581
59,-10,7611
60,-10,7639
61,-10,7664
62,-10,7686
63,-10,7711
64,-10,7735
65,-10,7762
66,100,7777
67,-10,7798
68,-10,7819
69,-10,7847
70,-10,7870
71,-10,7896
72,-10,7921
73,-10,7942
74,-10,7965
75,-10,7990
76,-10,8013
77,-10,8041
78,-10,8065
79,-10,8092
80,-10,8120
81,-10,8177
82,-10,8334
83,-10,8584
84,-10,8606
85,-10,8720
86,-10,8747
87,-10,8870
88,-10,9120
89,-10,9139
90,-10,9261
91,-10,9283
92,-10,9306
93,-10,9328
94,-10,9351
95,-10,9513
96,-10,9641
97,-10,9891
98,-10,10016
99,-10,10251
100,-10,10274
101,-10,10524
102,-10,10705
103,-10,10886
104,100,10945
105,-10,11076
106,100,11153
107,-10,11403
108,-10,11566
109,100,11642
110,-10,11763
111,-10,11784
112,-10,12003
113,-10,12028
114,-10,12204
115,-10,12454
116,-10,12478
117,-10,12594
118,-10,12844
119,-10,12864
120,-10,13000
121,100,13071
122,-10,13094
123,-10,13168
124,-10,13240
125,-10,13369
126,-10,13545
127,100,13727
128,-10,13973
129,-10,14095
130,-10,14260
131,100,14272
132,-10,14522
133,-10,14772
134,100,14945
135,-10,15195
136,100,15229
137,-10,15479
138,-10,15729
139,-10,15979
140,-10,16229
141,-10,16479
142,-10,16729
143,-10,16829
144,-10,17079
145,-10,17329
146,100,17382
147,-10,17632
148,100,17639
149,-10,17889
150,-10,18139
151,-10,18374
152,-10,18624
153,100,18669
154,-10,18919
155,-10,19169
156,-10,19419
157,-10,19669
158,-10,19919
159,100,19948
160,-10,20198
161,100,20279
162,100,20326
163,-10,20520
164,-10,20770
165,-10,21020
166,100,21046
167,-10,21296
168,-10,21546
169,-10,21796
170,-10,22046
171,-10,22296
172,-10,22546
173,-10,22796
174,-10,23038
175,100,23067
176,-10,23317
177,-10,23567
178,100,23576
179,-10,23826
180,-10,24076
181,-10,24326
182,-10,24576
183,-10,24826
184,-10,25076
185,-10,25326
186,-10,25576
187,-10,25756
188,-10,25857
189,-10,26000
190,100,26011
191,100,26022
192,-10,26272
193,-10,26522
194,-10,26772
195,-10,27022
196,-10,27197
197,-10,27447
198,-10,27681
199,-10,27830
200,100,27860
201,100,27916
202,-10,28166
203,-10,28416
204,-10,28663
205,100,28744
206,-10,28994
207,-10,29244
208,-10,29361
209,-10,29611
210,-10,29861
211,-10,30056
212,-10,30306
213,-10,30556
214,-10,30806
215,-10,31056
216,-10,31306
217,-10,31556
218,-10,31806
219,-10,32056
220,-10,32306
221,-10,32386
222,-10,32546
223,-10,32608
224,-10,32685
225,-10,32768
226,-10,32789
227,100,32999
228,100,33006
229,-10,33084
230,-10,33139
231,-10,33228
232,-10,33429
233,-10,33450
234,-10,33473
235,-10,33498
236,-10,33583
237,-10,33725
238,-10,33752
239,-10,33775
240,-10,33805
241,-10,33830
242,-10,33857
243,-10,33918
244,-10,33941
245,-10,33963
246,-10,33988
247,-10,34009
248,-10,34028
249,-10,34056
250,-10,34077
251,-10,34099
252,-10,34120
253,-10,34145
254,-10,34170
255,-10,34195
256,-10,34219
257,-10,34242
258,-10,34262
259,-10,34285
260,-10,34309
261,-10,34331
262,-10,34352
263,-10,34374
264,-10,34397
265,-10,34421
266,-10,34442
267,-10,34464
268,-10,34491
269,-10,34517
270,-10,34542
271,-10,34563
272,-10,34585
273,-10,34654
274,-10,34677
275,-10,34703
276,-10,34726
277,-10,34751
278,-10,34774
279,-10,34799
280,-10,34822
281,-10,34845
282,-10,34864
283,-10,34887
284,-10,34908
285,-10,34932
286,-10,34953
287,100,34963
288,100,34976
289,-10,34998
290,-10,35018
291,-10,35041
292,-10,35067
293,-10,35090
294,-10,35113
295,-10,35139
296,-10,35162
297,-10,35188
298,-10,35216
299,100,35224
300,-10,35247
301,-10,35269
302,-10,35295
303,-10,35322
304,-10,35347
305,-10,35370
306,-10,35394
307,-10,35418
308,-10,35446
309,-10,35471
310,-10,35493
311,-10,35520
312,-10,35603
313,-10,35669
314,100,35702
315,-10,35763
316,-10,35822
317,-10,35878
318,-10,35930
319,-10,35982
320,100,36011
321,-10,36046
322,-10,36101
323,-10,36137
324,-10,36168
325,-10,36206
326,-10,36239
327,-10,36273
328,-10,36357
329,-10,36394
330,-10,36433
331,-10,36466
332,-10,36537
333,-10,36615
334,-10,36669
335,-10,36717
336,-10,36768
337,-10,36854
338,-10,36918
339,-10,36978
340,100,37004
341,-10,37066
342,-10,37143
343,-10,37211
344,-10,37274
345,-10,37364
346,-10,37420
347,-10,37474
348,-10,37527
349,-10,37598
350,-10,37648
351,-10,37699
352,-10,37743
353,-10,37787
354,-10,37835
355,-10,38073
356,-10,38297
357,-10,38547
358,-10,38797
359,-10,39047
360,-10,39297
361,-10,39547
362,-10,39797
363,100,39806
364,-10,40056
365,-10,40306
366,-10,40556
367,-10,40806
368,-10,41037
369,-10,41287
370,100,41338
371,-10,41588
372,-10,41770
373,-10,42020
374,-10,42270
375,-10,42520
376,-10,42560
377,-10,42810
378,-10,42929
379,-10,43136
380,-10,43386
381,-10,43636
382,-10,43886
383,-10,44136
384,-10,44386
385,-10,44433
386,100,44443
387,-10,44618
388,-10,44868
389,-10,45118
390,-10,45368
391,-10,45530
392,-10,45637
393,-10,45760
394,-10,45902
395,-10,45942
396,-10,46010
397,100,46051
398,-10,46083
399,-10,46142
400,-10,46173
401,-10,46212
402,-10,46258
403,-10,46289
404,-10,46325
405,-10,46360
406,-10,46397
407,-10,46426
408,-10,46459
409,-10,46492
410,-10,46521
411,100,46535
412,-10,46559
413,-10,46584
414,-10,46628
415,-10,46665
416,100,46674
417,-10,46708
418,-10,46749
419,-10,46781
420,-10,46816
421,-10,46843
422,-10,46877
423,-10,46915
424,-10,46953
425,-10,46982
426,100,46991
427,-10,47027
428,-10,47061
429,-10,47097
430,-10,47123
431,-10,47152
432,-10,47193
433,-10,47216
434,-10,47240
435,-10,47265
436,-10,47290
437,-10,47319
438,-10,47360
439,-10,47400
440,-10,47434
441,-10,47466
442,-10,47490
443,-10,47520
444,-10,47543
445,-10,47573
446,-10,47614
447,-10,47640
448,-10,47667
449,-10,47695
450,-10,47722
451,-10,47752
452,100,47778
453,-10,47813
454,-10,47848
455,-10,47877
456,-10,47923
457,-10,47960
458,-10,47996
459,-10,48039
460,-10,48085
461,-10,48112
462,-10,48153
463,-10,48192
464,-10,48230
465,-10,48271
466,-10,48296
467,-10,48340
468,-10,48364
469,-10,48383
470,-10,48405
471,-10,48445
472,-10,48472
473,-10,48513
474,-10,48536
475,-10,48561
476,-10,48585
477,-10,48609
478,-10,48644
479,-10,48694
480,-10,48721
481,-10,48742
482,-10,48767
483,-10,48791
484,-10,48816
485,-10,48842
486,-10,48871
487,-10,48895
488,-10,48921
489,-10,48944
490,-10,48969
491,-10,49013
492,-10,49036
493,-10,49061
494,-10,49082
495,-10,49102
496,-10,49127
497,-10,49151
498,-10,49172
499,-10,49192
500,-10,49218
501,-10,49241
502,-10,49265
503,-10,49292
504,-10,49315
505,-10,49338
506,-10,49359
507,-10,49382
508,-10,49404
509,-10,49427
510,-10,49450
511,-10,49472
512,-10,49521
513,-10,49549
514,-10,49571
515,100,49578
516,-10,49605
517,-10,49624
518,-10,49648
519,-10,49672
520,-10,49697
521,-10,49721
522,-10,49742
523,-10,49772
524,-10,49794
525,-10,49817
526,-10,49848
527,-10,49870
528,-10,49893
529,-10,49915
530,-10,49938
531,-10,49964
532,-10,50029
533,-10,50050
534,-10,50074
535,-10,50099
536,-10,50129
537,-10,50153
538,-10,50184
539,-10,50206
540,-10,50229
541,-10,50250
542,-10,50269
543,-10,50291
544,-10,50331
545,-10,50354
546,-10,50372
547,-10,50396
548,-10,50425
549,-10,50450
550,-10,50471
551,-10,50493
552,100,50499
553,-10,50523
554,-10,50545
555,-10,50569
556,-10,50592
557,-10,50611
558,-10,50638
559,-10,50662
560,-10,50684
561,-10,50711
562,-10,50735
563,-10,50758
564,-10,50777
565,-10,50800
566,-10,50824
567,-10,50846
568,-10,50865
569,-10,50888
570,100,50899
571,-10,50924
572,-10,50943
573,-10,50967
574,-10,51011
575,-10,51033
