episode,scores,steps
0,100,86
1,100,103
2,100,153
3,100,203
4,100,264
5,100,353
6,100,497
7,100,585
8,-10,726
9,100,834
10,100,959
11,100,977
12,100,999
13,-10,1034
14,100,1078
15,100,1159
16,-10,1373
17,100,1401
18,100,1415
19,-10,1500
20,-10,1541
21,-10,1683
22,100,2037
23,100,2093
24,-10,2159
25,100,2223
26,100,2325
27,100,2351
28,100,2419
29,-10,2523
30,-10,2589
31,100,2628
32,100,2692
33,100,2726
34,100,2817
35,100,2921
36,100,3067
37,-10,3103
38,-10,3147
39,-10,3219
40,-10,3253
41,100,3284
42,100,3317
43,100,3347
44,100,3443
45,-10,3490
46,100,3567
47,-10,3634
48,-10,3664
49,-10,3694
50,100,3858
51,-10,3997
52,-10,4088
53,100,4145
54,-10,4262
55,100,4285
56,100,4376
57,100,4434
58,-10,4458
59,100,4520
60,-10,4629
61,100,4974
62,-10,5002
63,-10,5109
64,-10,5194
65,100,5245
66,100,5354
67,-10,5396
68,-10,5419
69,-10,5463
70,-10,5508
71,100,5530
72,100,5575
73,-10,5614
74,100,5694
75,100,5743
76,-10,5805
77,-10,5899
78,-10,5999
79,100,6079
80,100,6128
81,-10,6165
82,100,6259
83,100,6321
84,100,6337
85,-10,6400
86,-10,6443
87,-10,6542
88,-10,6649
89,-10,6683
90,-10,6720
91,-10,6814
92,100,6858
93,-10,6916
94,-10,6966
95,-10,7042
96,100,7108
97,100,7170
98,-10,7206
99,-10,7238
100,100,7321
101,-10,7360
102,-10,7476
103,-10,7512
104,-10,7559
105,-10,7591
106,-10,7654
107,-10,7778
108,-10,7807
109,100,7868
110,-10,7910
111,-10,7971
112,-10,8003
113,100,8112
114,100,8204
115,100,8263
116,-10,8299
117,-10,8405
118,100,8463
119,-10,8534
120,-10,8582
121,-10,8687
122,-10,8721
123,-10,8829
124,-10,8905
125,-10,8928
126,100,9001
127,100,9012
128,100,9107
129,-10,9148
130,-10,9187
131,-10,9271
132,100,9348
133,-10,9379
134,-10,9571
135,-10,9661
136,-10,10029
137,100,10030
138,100,10064
139,-10,10354
140,100,10414
141,100,10573
142,-10,10610
143,-10,10808
144,-10,11021
145,100,11047
146,100,11094
147,100,11147
148,-10,11190
149,100,11247
150,-10,11439
151,-10,11629
152,100,11630
153,-10,11679
154,-10,11803
155,-10,11995
156,-10,12306
157,100,12423
158,-10,12613
159,-10,12890
160,-10,12918
161,-10,13030
162,-10,13055
163,-10,13152
164,-10,13194
165,-10,13224
166,-10,13380
167,-10,13526
168,-10,13741
169,-10,13891
170,100,13987
171,-10,14166
172,-10,14216
173,100,14270
174,100,14303
175,-10,14592
176,100,14615
177,-10,14831
178,100,14880
179,-10,15070
180,100,15113
181,-10,15414
182,-10,15527
183,-10,15659
184,-10,15759
185,100,16102
186,-10,16242
187,100,16384
188,100,16611
189,100,16661
190,-10,16714
191,-10,17214
192,100,17230
193,-10,17277
194,-10,17443
195,100,17505
196,-10,17630
197,100,17715
198,100,17730
199,-10,17980
200,100,18187
201,100,18264
202,100,18373
203,100,18390
204,-10,18462
205,-10,18720
206,-10,18772
207,100,18842
208,100,19036
209,-10,19162
210,100,19217
211,-10,19293
212,100,19394
213,100,19593
214,-10,19730
215,-10,19824
216,100,20021
217,-10,20192
218,-10,20415
219,100,20458
220,100,20636
221,-10,20701
222,-10,20877
223,-10,21377
224,-10,21572
225,-10,21650
226,-10,21759
227,100,21880
228,100,21992
229,-10,22035
230,-10,22081
231,-10,22133
232,-10,22156
233,100,22270
234,-10,22355
235,-10,22379
236,100,22835
237,-10,22889
238,-10,22933
239,-10,23044
240,100,23096
241,100,23185
242,-10,23244
243,100,23304
244,100,23418
245,100,23552
246,100,23651
247,100,23802
248,100,23964
249,100,24062
250,100,24107
251,-10,24209
252,100,24275
253,100,24334
254,-10,24447
255,100,24562
256,-10,24692
257,100,24740
258,-10,25240
259,100,25468
260,100,25800
261,100,26136
262,100,26137
263,-10,26637
264,100,26667
265,-10,27167
266,100,27435
267,-10,27901
268,-10,27990
269,-10,28325
270,100,28409
271,100,28449
272,-10,28581
273,100,28631
274,100,28807
275,100,29026
276,-10,29107
277,-10,29607
278,-10,29842
279,100,30141
280,100,30363
281,100,30452
282,-10,30952
283,100,31041
284,-10,31186
285,100,31264
286,-10,31764
287,-10,31867
288,100,31984
289,100,32030
290,-10,32429
291,100,32477
292,100,32648
293,100,32710
294,-10,32762
295,100,33046
