episode,scores,steps
0,-10,500
1,-10,1000
2,-10,1119
3,-10,1175
4,-10,1230
5,-10,1286
6,-10,1350
7,-10,1420
8,-10,1474
9,-10,1536
10,-10,1606
11,-10,1669
12,-10,1740
13,-10,1789
14,-10,1845
15,100,1851
16,-10,1915
17,-10,1971
18,100,2003
19,-10,2040
20,-10,2121
21,-10,2180
22,-10,2278
23,-10,2330
24,-10,2394
25,-10,2456
26,-10,2508
27,-10,2555
28,-10,2585
29,-10,2624
30,-10,2689
31,100,2690
32,-10,2716
33,-10,2788
34,-10,2869
35,-10,2922
36,-10,2955
37,100,3003
38,100,3010
39,-10,3081
40,-10,3135
41,-10,3187
42,-10,3218
43,-10,3277
44,-10,3337
45,-10,3366
46,-10,3397
47,-10,3466
48,-10,3519
49,-10,3574
50,-10,3608
51,-10,3664
52,-10,3736
53,-10,3800
54,-10,3854
55,-10,3907
56,-10,3967
57,-10,4018
58,-10,4052
59,-10,4095
60,100,4096
61,100,4136
62,-10,4193
63,-10,4251
64,100,4264
65,-10,4329
66,100,4343
67,-10,4373
68,-10,4430
69,-10,4509
70,100,4510
71,-10,4561
72,-10,4593
73,-10,4685
74,-10,4738
75,-10,4806
76,-10,4858
77,-10,4900
78,-10,4982
79,-10,5040
80,100,5073
81,-10,5140
82,-10,5202
83,-10,5285
84,-10,5365
85,-10,5438
86,100,5446
87,-10,5506
88,-10,5571
89,100,5572
90,100,5611
91,-10,5688
92,100,5689
93,-10,5722
94,-10,5778
95,100,5779
96,-10,5845
97,-10,5946
98,-10,6010
99,-10,6042
100,-10,6100
101,-10,6162
102,-10,6223
103,-10,6321
104,-10,6378
105,-10,6478
106,-10,6550
107,-10,6619
108,100,6620
109,-10,6654
110,100,6728
111,-10,6830
112,-10,6885
113,100,6935
114,-10,6986
115,-10,7020
116,100,7063
117,-10,7109
118,-10,7199
119,-10,7230
120,-10,7315
121,-10,7374
122,-10,7436
123,100,7437
124,-10,7499
125,-10,7565
126,-10,7634
127,-10,7691
128,-10,7773
129,-10,7851
130,-10,7923
131,-10,7957
132,100,7962
133,-10,8025
134,-10,8095
135,-10,8163
136,-10,8240
137,-10,8325
138,-10,8364
139,-10,8398
140,-10,8435
141,-10,8505
142,-10,8564
143,-10,8600
144,100,8601
145,-10,8682
146,100,8683
147,-10,8714
148,-10,8746
149,-10,8786
150,100,8829
151,-10,8962
152,-10,9045
153,-10,9072
154,-10,9132
155,-10,9241
156,-10,9313
157,-10,9369
158,-10,9405
159,-10,9506
160,-10,9585
161,-10,9641
162,-10,9683
163,-10,9773
164,-10,9803
165,-10,9841
166,-10,9897
167,-10,9975
168,-10,10005
169,100,10006
170,-10,10095
171,-10,10137
172,-10,10175
173,100,10185
174,100,10186
175,100,10193
176,-10,10222
177,-10,10283
178,-10,10373
179,-10,10447
180,-10,10480
181,-10,10524
182,-10,10567
183,-10,10600
184,-10,10636
185,-10,10673
186,-10,10704
187,-10,10967
188,-10,11002
189,-10,11033
190,100,11035
191,-10,11139
192,-10,11202
193,-10,11267
194,-10,11303
195,100,11309
196,100,11310
197,-10,11369
198,-10,11409
199,-10,11441
200,-10,11494
201,100,11548
202,-10,11610
203,-10,11716
204,-10,11746
205,-10,11789
206,-10,11819
207,-10,11884
208,-10,11917
209,-10,12007
210,100,12049
211,-10,12118
212,-10,12186
213,-10,12223
214,-10,12272
215,-10,12358
216,100,12438
217,-10,12469
218,-10,12524
219,-10,12593
220,-10,12641
221,-10,12731
222,-10,12788
223,100,12789
224,-10,12856
225,-10,12905
226,-10,12972
227,-10,13042
228,-10,13103
229,-10,13136
230,-10,13173
231,-10,13233
232,-10,13273
233,-10,13321
234,-10,13392
235,-10,13460
236,-10,13518
237,-10,13640
238,-10,13696
239,-10,13768
240,-10,13815
241,-10,13903
242,-10,13962
243,-10,14023
244,100,14064
245,-10,14126
246,-10,14189
247,-10,14226
248,-10,14293
249,-10,14361
250,-10,14434
251,-10,14506
252,-10,14566
253,-10,14630
254,-10,14694
255,-10,14764
256,-10,14836
257,-10,14877
258,-10,14913
259,-10,15005
260,-10,15051
261,-10,15148
262,-10,15180
263,-10,15256
264,-10,15315
265,100,15360
266,-10,15463
267,-10,15522
268,-10,15587
269,-10,15658
270,-10,15703
271,-10,15770
272,-10,15844
273,-10,15876
274,-10,15938
275,-10,15996
276,-10,16060
277,100,16067
278,-10,16126
279,100,16128
280,-10,16161
281,-10,16260
282,-10,16325
283,-10,16413
284,-10,16475
285,-10,16545
286,-10,16617
287,-10,16651
288,-10,16705
289,-10,16763
290,-10,16876
291,-10,16915
292,-10,16954
293,-10,17048
294,-10,17109
295,-10,17206
296,-10,17266
297,100,17326
298,100,17328
299,-10,17396
300,-10,17460
301,100,17461
302,100,17462
303,-10,17570
304,-10,17601
305,-10,17638
306,100,17674
307,100,17675
308,100,17677
309,-10,17726
310,-10,17820
311,-10,17861
312,-10,17970
313,-10,18068
314,-10,18180
315,100,18190
316,-10,18256
317,-10,18314
318,-10,18346
