scores,steps,episode
100.0,33,1
-10.0,266,2
-10.0,482,3
-10.0,509,4
-10.0,722,5
-10.0,827,6
-10.0,1022,7
100.0,1037,8
-10.0,1105,9
-10.0,1163,10
100.0,1170,11
-10.0,1327,12
100.0,1362,13
-10.0,1439,14
-10.0,1740,15
-10.0,1765,16
-10.0,1844,17
-10.0,2145,18
100.0,2148,19
-10.0,2449,20
-10.0,2514,21
-10.0,2577,22
-10.0,2596,23
-10.0,2613,24
-10.0,2914,25
-10.0,3215,26
-10.0,3496,27
-10.0,3569,28
-10.0,3870,29
-10.0,4077,30
-10.0,4378,31
100.0,4401,32
-10.0,4489,33
-10.0,4556,34
-10.0,4576,35
-10.0,4613,36
-10.0,4631,37
-10.0,4667,38
-10.0,4746,39
-10.0,4810,40
100.0,4812,41
-10.0,4831,42
-10.0,4850,43
-10.0,4871,44
100.0,4876,45
-10.0,4895,46
100.0,4949,47
-10.0,5025,48
100.0,5027,49
-10.0,5054,50
-10.0,5083,51
-10.0,5129,52
-10.0,5164,53
-10.0,5209,54
-10.0,5248,55
-10.0,5321,56
-10.0,5526,57
-10.0,5583,58
-10.0,5884,59
-10.0,6185,60
-10.0,6486,61
-10.0,6588,62
-10.0,6612,63
-10.0,6638,64
-10.0,6700,65
-10.0,6743,66
-10.0,6771,67
-10.0,6834,68
-10.0,6864,69
-10.0,6925,70
-10.0,6947,71
-10.0,7008,72
-10.0,7061,73
-10.0,7121,74
-10.0,7172,75
-10.0,7211,76
100.0,7216,77
-10.0,7289,78
-10.0,7340,79
-10.0,7407,80
-10.0,7468,81
-10.0,7525,82
-10.0,7606,83
-10.0,7677,84
-10.0,7755,85
-10.0,7782,86
-10.0,7844,87
100.0,7846,88
-10.0,7910,89
-10.0,8029,90
-10.0,8134,91
-10.0,8435,92
-10.0,8558,93
-10.0,8581,94
-10.0,8732,95
-10.0,8769,96
-10.0,8856,97
-10.0,9157,98
-10.0,9458,99
-10.0,9759,100
-10.0,10060,101
-10.0,10153,102
-10.0,10432,103
-10.0,10733,104
-10.0,10912,105
-10.0,11213,106
-10.0,11306,107
-10.0,11607,108
-10.0,11700,109
100.0,11702,110
-10.0,12003,111
-10.0,12241,112
-10.0,12302,113
-10.0,12420,114
-10.0,12721,115
-10.0,12791,116
100.0,12818,117
-10.0,12925,118
-10.0,13012,119
-10.0,13092,120
100.0,13128,121
-10.0,13221,122
-10.0,13288,123
-10.0,13355,124
100.0,13426,125
100.0,13523,126
100.0,13588,127
100.0,13613,128
-10.0,13656,129
-10.0,13708,130
100.0,13710,131
100.0,13774,132
-10.0,13824,133
-10.0,13845,134
100.0,13892,135
100.0,13941,136
-10.0,13979,137
100.0,14035,138
100.0,14094,139
100.0,14148,140
100.0,14200,141
100.0,14252,142
100.0,14278,143
100.0,14316,144
-10.0,14342,145
-10.0,14371,146
100.0,14412,147
100.0,14414,148
-10.0,14468,149
100.0,14479,150
100.0,14530,151
-10.0,14578,152
100.0,14618,153
-10.0,14640,154
100.0,14682,155
100.0,14735,156
100.0,14796,157
-10.0,14851,158
100.0,14890,159
100.0,14951,160
100.0,14953,161
100.0,15005,162
-10.0,15041,163
100.0,15073,164
100.0,15120,165
100.0,15161,166
100.0,15170,167
-10.0,15211,168
100.0,15256,169
100.0,15301,170
100.0,15340,171
100.0,15399,172
-10.0,15432,173
-10.0,15475,174
100.0,15531,175
-10.0,15585,176
100.0,15658,177
100.0,15695,178
100.0,15710,179
-10.0,15763,180
100.0,15802,181
100.0,15850,182
-10.0,15874,183
100.0,15921,184
-10.0,15955,185
100.0,15986,186
-10.0,16024,187
-10.0,16062,188
100.0,16110,189
100.0,16161,190
-10.0,16188,191
100.0,16190,192
100.0,16219,193
-10.0,16267,194
100.0,16274,195
100.0,16303,196
100.0,16328,197
-10.0,16371,198
-10.0,16410,199
-10.0,16437,200
-10.0,16474,201
100.0,16476,202
-10.0,16518,203
-10.0,16553,204
-10.0,16620,205
-10.0,16665,206
-10.0,16708,207
100.0,16757,208
100.0,16777,209
-10.0,16809,210
100.0,16811,211
-10.0,16851,212
100.0,16888,213
-10.0,16911,214
-10.0,16961,215
100.0,17032,216
100.0,17144,217
100.0,17167,218
100.0,17194,219
100.0,17223,220
100.0,17256,221
100.0,17281,222
100.0,17316,223
100.0,17343,224
-10.0,17384,225
-10.0,17407,226
-10.0,17432,227
-10.0,17453,228
-10.0,17476,229
-10.0,17502,230
-10.0,17532,231
100.0,17581,232
100.0,17632,233
-10.0,17681,234
-10.0,17703,235
100.0,17707,236
100.0,17736,237
-10.0,17756,238
100.0,17784,239
100.0,17831,240
100.0,17833,241
-10.0,17867,242
100.0,17898,243
-10.0,17925,244
100.0,17982,245
100.0,18067,246
-10.0,18097,247
-10.0,18119,248
100.0,18140,249
100.0,18177,250
100.0,18208,251
100.0,18243,252
-10.0,18284,253
-10.0,18328,254
-10.0,18351,255
100.0,18371,256
100.0,18405,257
-10.0,18447,258
-10.0,18488,259
100.0,18527,260
-10.0,18560,261
100.0,18593,262
-10.0,18621,263
100.0,18653,264
-10.0,18680,265
-10.0,18722,266
-10.0,18752,267
100.0,18756,268
-10.0,18796,269
100.0,18837,270
-10.0,18880,271
100.0,18915,272
100.0,18962,273
100.0,18991,274
100.0,19012,275
100.0,19093,276
100.0,19122,277
100.0,19133,278
-10.0,19170,279
-10.0,19211,280
100.0,19251,281
100.0,19284,282
100.0,19336,283
-10.0,19384,284
100.0,19442,285
-10.0,19489,286
100.0,19519,287
-10.0,19543,288
-10.0,19592,289
100.0,19621,290
100.0,19650,291
-10.0,19671,292
-10.0,19713,293
100.0,19716,294
-10.0,20017,295
100.0,20049,296
100.0,20076,297
-10.0,20100,298
100.0,20126,299
100.0,20159,300
100.0,20186,301
100.0,20188,302
100.0,20240,303
100.0,20265,304
-10.0,20321,305
100.0,20345,306
-10.0,20376,307
100.0,20411,308
-10.0,20456,309
100.0,20491,310
100.0,20493,311
100.0,20517,312
100.0,20540,313
100.0,20542,314
-10.0,20566,315
100.0,20611,316
-10.0,20656,317
-10.0,20701,318
100.0,20730,319
100.0,20757,320
100.0,20779,321
100.0,20810,322
-10.0,20849,323
100.0,20860,324
100.0,20881,325
-10.0,20908,326
-10.0,20955,327
-10.0,20986,328
-10.0,21011,329
100.0,21070,330
100.0,21125,331
-10.0,21156,332
100.0,21159,333
-10.0,21206,334
100.0,21249,335
100.0,21294,336
100.0,21315,337
-10.0,21344,338
100.0,21346,339
100.0,21372,340
-10.0,21399,341
-10.0,21422,342
-10.0,21445,343
100.0,21484,344
-10.0,21511,345
-10.0,21561,346
100.0,21601,347
100.0,21656,348
100.0,21689,349
100.0,21691,350
-10.0,21730,351
100.0,21774,352
100.0,21776,353
-10.0,21803,354
-10.0,21838,355
-10.0,21861,356
100.0,21889,357
100.0,21895,358
100.0,21920,359
100.0,21948,360
100.0,21981,361
100.0,22016,362
100.0,22023,363
-10.0,22048,364
100.0,22079,365
-10.0,22132,366
100.0,22168,367
100.0,22218,368
-10.0,22261,369
100.0,22304,370
100.0,22353,371
100.0,22386,372
100.0,22429,373
-10.0,22468,374
-10.0,22493,375
100.0,22504,376
100.0,22539,377
100.0,22576,378
100.0,22621,379
100.0,22672,380
-10.0,22699,381
100.0,22736,382
100.0,22781,383
100.0,22783,384
100.0,22822,385
-10.0,22863,386
100.0,22917,387
100.0,22950,388
-10.0,22972,389
100.0,23026,390
-10.0,23067,391
100.0,23069,392
100.0,23101,393
100.0,23129,394
100.0,23185,395
-10.0,23230,396
-10.0,23283,397
100.0,23285,398
-10.0,23312,399
-10.0,23358,400
100.0,23383,401
100.0,23410,402
100.0,23447,403
-10.0,23499,404
100.0,23555,405
100.0,23558,406
100.0,23560,407
-10.0,23589,408
100.0,23622,409
100.0,23652,410
100.0,23701,411
100.0,23748,412
-10.0,23776,413
100.0,23782,414
100.0,23830,415
-10.0,23882,416
100.0,23915,417
100.0,23955,418
100.0,23985,419
100.0,24024,420
100.0,24053,421
100.0,24078,422
100.0,24116,423
100.0,24144,424
100.0,24186,425
100.0,24226,426
100.0,24275,427
100.0,24312,428
-10.0,24339,429
100.0,24394,430
100.0,24405,431
100.0,24454,432
100.0,24513,433
100.0,24545,434
-10.0,24591,435
100.0,24593,436
100.0,24643,437
100.0,24672,438
-10.0,24710,439
100.0,24760,440
-10.0,24805,441
-10.0,24857,442
100.0,24893,443
100.0,24925,444
100.0,24997,445
100.0,25026,446
100.0,25065,447
-10.0,25114,448
100.0,25147,449
-10.0,25178,450
100.0,25233,451
-10.0,25260,452
100.0,25313,453
100.0,25348,454
-10.0,25389,455
100.0,25424,456
100.0,25485,457
-10.0,25535,458
-10.0,25561,459
100.0,25592,460
100.0,25647,461
100.0,25680,462
100.0,25709,463
-10.0,25735,464
100.0,25768,465
100.0,25840,466
-10.0,25879,467
100.0,25924,468
100.0,25981,469
100.0,26002,470
100.0,26004,471
100.0,26053,472
100.0,26061,473
100.0,26088,474
100.0,26090,475
-10.0,26113,476
100.0,26159,477
100.0,26200,478
100.0,26249,479
-10.0,26278,480
100.0,26317,481
100.0,26340,482
100.0,26351,483
100.0,26372,484
100.0,26438,485
-10.0,26478,486
100.0,26559,487
100.0,26588,488
100.0,26615,489
-10.0,26682,490
100.0,26759,491
100.0,26792,492
-10.0,26852,493
100.0,26889,494
-10.0,26948,495
-10.0,27024,496
100.0,27051,497
100.0,27101,498
-10.0,27132,499
100.0,27168,500
100.0,27187,501
100.0,27212,502
-10.0,27275,503
100.0,27306,504
100.0,27327,505
100.0,27330,506
100.0,27366,507
100.0,27404,508
100.0,27411,509
100.0,27502,510
100.0,27534,511
100.0,27602,512
100.0,27633,513
100.0,27696,514
-10.0,27742,515
100.0,27770,516
-10.0,27793,517
100.0,27816,518
100.0,27881,519
-10.0,27950,520
100.0,27993,521
100.0,28030,522
100.0,28095,523
100.0,28162,524
100.0,28221,525
100.0,28290,526
100.0,28292,527
100.0,28346,528
-10.0,28387,529
100.0,28470,530
100.0,28481,531
100.0,28492,532
-10.0,28535,533
100.0,28561,534
100.0,28603,535
100.0,28654,536
100.0,28709,537
100.0,28754,538
100.0,28783,539
100.0,28837,540
100.0,28885,541
100.0,28945,542
100.0,28997,543
100.0,29052,544
100.0,29115,545
-10.0,29214,546
100.0,29295,547
100.0,29348,548
-10.0,29375,549
100.0,29404,550
100.0,29442,551
100.0,29466,552
100.0,29522,553
100.0,29582,554
-10.0,29649,555
100.0,29678,556
-10.0,29783,557
100.0,29874,558
100.0,29901,559
100.0,29934,560
100.0,29983,561
-10.0,30028,562
-10.0,30091,563
100.0,30119,564
100.0,30161,565
100.0,30173,566
100.0,30219,567
100.0,30280,568
100.0,30325,569
100.0,30454,570
100.0,30469,571
100.0,30498,572
100.0,30537,573
100.0,30614,574
100.0,30645,575
100.0,30668,576
100.0,30715,577
-10.0,30744,578
100.0,30795,579
100.0,30858,580
100.0,30873,581
100.0,30920,582
100.0,30961,583
100.0,30978,584
-10.0,31002,585
100.0,31084,586
100.0,31137,587
100.0,31170,588
100.0,31197,589
100.0,31246,590
100.0,31301,591
100.0,31308,592
100.0,31343,593
100.0,31382,594
100.0,31415,595
100.0,31484,596
100.0,31521,597
100.0,31550,598
100.0,31601,599
100.0,31684,600
100.0,31717,601
100.0,31740,602
100.0,31837,603
-10.0,31871,604
100.0,31921,605
100.0,32072,606
100.0,32127,607
100.0,32156,608
100.0,32207,609
-10.0,32232,610
100.0,32263,611
100.0,32296,612
100.0,32341,613
100.0,32344,614
100.0,32385,615
100.0,32412,616
100.0,32441,617
100.0,32486,618
100.0,32587,619
100.0,32624,620
100.0,32663,621
100.0,32712,622
100.0,32735,623
100.0,32781,624
100.0,32817,625
100.0,32838,626
-10.0,32867,627
100.0,32940,628
100.0,32975,629
100.0,32978,630
100.0,33017,631
100.0,33044,632
100.0,33084,633
100.0,33106,634
100.0,33128,635
100.0,33205,636
-10.0,33237,637
100.0,33302,638
100.0,33326,639
100.0,33356,640
100.0,33395,641
-10.0,33434,642
100.0,33468,643
100.0,33506,644
100.0,33556,645
100.0,33586,646
100.0,33597,647
100.0,33612,648
-10.0,33633,649
100.0,33668,650
100.0,33708,651
-10.0,33732,652
100.0,33763,653
100.0,33816,654
100.0,33827,655
-10.0,33866,656
100.0,33889,657
100.0,33942,658
100.0,33949,659
100.0,34038,660
100.0,34071,661
100.0,34102,662
100.0,34151,663
100.0,34200,664
100.0,34273,665
100.0,34302,666
100.0,34357,667
100.0,34386,668
100.0,34423,669
100.0,34448,670
100.0,34481,671
100.0,34532,672
-10.0,34601,673
100.0,34607,674
-10.0,34633,675
-10.0,34657,676
-10.0,34691,677
100.0,34702,678
100.0,34735,679
100.0,34737,680
-10.0,34763,681
100.0,34794,682
100.0,34848,683
100.0,34900,684
100.0,34941,685
100.0,34978,686
-10.0,35021,687
100.0,35044,688
100.0,35055,689
100.0,35088,690
100.0,35161,691
100.0,35226,692
100.0,35262,693
100.0,35334,694
-10.0,35366,695
100.0,35428,696
100.0,35449,697
100.0,35451,698
100.0,35499,699
-10.0,35528,700
100.0,35562,701
100.0,35594,702
100.0,35605,703
100.0,35646,704
100.0,35649,705
100.0,35678,706
100.0,35735,707
100.0,35774,708
100.0,35833,709
100.0,35864,710
100.0,35903,711
100.0,35955,712
100.0,35987,713
100.0,36016,714
100.0,36039,715
100.0,36041,716
-10.0,36079,717
100.0,36114,718
-10.0,36151,719
100.0,36186,720
100.0,36239,721
100.0,36241,722
100.0,36269,723
100.0,36304,724
100.0,36341,725
100.0,36385,726
-10.0,36429,727
100.0,36432,728
100.0,36434,729
100.0,36490,730
100.0,36523,731
100.0,36556,732
100.0,36598,733
100.0,36662,734
100.0,36715,735
100.0,36760,736
100.0,36795,737
100.0,36823,738
100.0,36825,739
100.0,36830,740
100.0,36875,741
100.0,36908,742
100.0,36945,743
100.0,36994,744
100.0,37027,745
100.0,37056,746
100.0,37083,747
100.0,37114,748
100.0,37145,749
100.0,37192,750
100.0,37194,751
100.0,37245,752
-10.0,37266,753
100.0,37304,754
100.0,37355,755
100.0,37380,756
100.0,37447,757
100.0,37472,758
100.0,37495,759
100.0,37524,760
100.0,37583,761
100.0,37636,762
100.0,37685,763
100.0,37692,764
100.0,37749,765
-10.0,37802,766
100.0,37855,767
100.0,37892,768
100.0,37949,769
100.0,37982,770
100.0,37995,771
100.0,38040,772
100.0,38123,773
100.0,38176,774
-10.0,38223,775
100.0,38272,776
100.0,38305,777
100.0,38307,778
100.0,38333,779
100.0,38356,780
100.0,38417,781
-10.0,38462,782
100.0,38477,783
100.0,38510,784
100.0,38553,785
100.0,38610,786
100.0,38612,787
-10.0,38636,788
-10.0,38679,789
100.0,38730,790
100.0,38785,791
100.0,38808,792
100.0,38844,793
100.0,38884,794
100.0,38927,795
-10.0,39002,796
100.0,39033,797
100.0,39088,798
-10.0,39133,799
100.0,39165,800
100.0,39197,801
100.0,39236,802
100.0,39284,803
-10.0,39318,804
100.0,39359,805
100.0,39418,806
100.0,39456,807
-10.0,39481,808
100.0,39533,809
100.0,39596,810
100.0,39654,811
100.0,39708,812
100.0,39747,813
100.0,39798,814
100.0,39841,815
-10.0,39870,816
100.0,39901,817
100.0,39926,818
100.0,39951,819
100.0,39982,820
100.0,40016,821
100.0,40018,822
100.0,40061,823
-10.0,40109,824
100.0,40143,825
100.0,40198,826
100.0,40265,827
100.0,40306,828
100.0,40308,829
100.0,40350,830
100.0,40391,831
100.0,40425,832
100.0,40459,833
100.0,40498,834
100.0,40525,835
-10.0,40568,836
100.0,40619,837
100.0,40682,838
100.0,40704,839
100.0,40732,840
100.0,40767,841
100.0,40810,842
100.0,40841,843
100.0,40886,844
100.0,40909,845
100.0,40938,846
100.0,40967,847
100.0,41010,848
100.0,41051,849
100.0,41054,850
100.0,41059,851
100.0,41110,852
100.0,41166,853
100.0,41200,854
100.0,41243,855
-10.0,41284,856
-10.0,41337,857
100.0,41372,858
100.0,41415,859
100.0,41444,860
100.0,41495,861
100.0,41530,862
100.0,41599,863
100.0,41636,864
100.0,41675,865
-10.0,41736,866
100.0,41779,867
100.0,41806,868
100.0,41831,869
-10.0,41857,870
100.0,41915,871
100.0,41917,872
100.0,41991,873
100.0,42050,874
100.0,42105,875
-10.0,42132,876
100.0,42191,877
100.0,42240,878
100.0,42277,879
100.0,42332,880
-10.0,42377,881
100.0,42379,882
100.0,42419,883
100.0,42432,884
100.0,42477,885
100.0,42510,886
100.0,42555,887
100.0,42596,888
-10.0,42621,889
