episode,scores,steps
0,100,230
1,-10,252
2,-10,265
3,-10,276
4,-10,287
5,-10,298
6,-10,311
7,100,323
8,-10,334
9,-10,420
10,-10,496
11,-10,712
12,-10,857
13,100,879
14,100,890
15,-10,944
16,-10,971
17,-10,997
18,-10,1022
19,-10,1069
20,100,1077
21,-10,1099
22,-10,1132
23,-10,1166
24,-10,1196
25,-10,1225
26,-10,1251
27,-10,1277
28,-10,1356
29,-10,1380
30,-10,1403
31,100,1408
32,-10,1432
33,-10,1455
34,-10,1480
35,-10,1505
36,-10,1531
37,-10,1566
38,-10,1584
39,-10,1602
40,-10,1628
41,-10,1652
42,-10,1674
43,-10,1695
44,-10,1716
45,-10,1743
46,-10,1753
47,-10,1763
48,-10,1773
49,-10,1784
50,-10,1795
51,-10,1806
52,-10,1818
53,100,1824
54,-10,1837
55,-10,2137
56,-10,2308
57,-10,2348
58,-10,2369
59,-10,2415
60,-10,2512
61,-10,2573
62,100,2588
63,-10,2614
64,-10,2629
65,-10,2709
66,100,2716
67,100,2779
68,-10,2803
69,-10,2832
70,-10,3132
71,-10,3155
72,-10,3225
73,-10,3242
74,-10,3273
75,-10,3348
76,-10,3375
77,-10,3399
78,-10,3422
79,-10,3445
80,-10,3468
81,-10,3491
82,-10,3519
83,-10,3546
84,-10,3570
85,-10,3596
86,-10,3721
87,-10,3748
88,-10,3773
89,-10,3790
90,-10,3807
91,-10,3824
92,-10,3844
93,-10,3875
94,-10,3905
95,-10,3933
96,-10,3964
97,-10,4011
98,-10,4053
99,-10,4076
100,-10,4106
101,-10,4124
102,-10,4151
103,-10,4178
104,-10,4195
105,-10,4220
106,-10,4232
107,-10,4258
108,-10,4274
109,-10,4289
110,-10,4312
111,100,4336
112,-10,4351
113,-10,4388
114,-10,4410
115,-10,4424
116,-10,4439
117,-10,4454
118,-10,4468
119,-10,4482
120,-10,4496
121,-10,4509
122,100,4520
123,-10,4540
124,100,4552
125,-10,4562
126,-10,4572
127,-10,4582
128,-10,4603
129,-10,4625
130,-10,4645
131,-10,4664
132,-10,4677
133,-10,4690
134,-10,4709
135,-10,4731
136,-10,4754
137,-10,4765
138,-10,4775
139,-10,4785
140,-10,4795
141,-10,4805
142,-10,4816
143,-10,4829
144,-10,4851
145,-10,4865
146,-10,4879
147,-10,4902
148,100,4906
149,-10,4929
150,-10,4943
151,-10,4957
152,-10,4969
153,-10,4990
154,-10,5011
155,-10,5031
156,-10,5051
157,-10,5064
158,-10,5077
159,-10,5090
160,-10,5104
161,100,5108
162,-10,5131
163,-10,5147
164,-10,5163
165,-10,5179
166,-10,5195
167,-10,5221
168,-10,5249
169,-10,5275
170,-10,5304
171,-10,5321
172,-10,5339
173,-10,5367
174,-10,5398
175,-10,5452
176,-10,5466
177,-10,5480
178,100,5485
179,-10,5498
180,-10,5511
181,-10,5524
182,-10,5537
183,-10,5549
184,-10,5560
185,-10,5572
186,-10,5584
187,-10,5742
188,-10,5754
189,-10,5765
190,100,5771
191,100,5777
192,-10,5788
193,-10,5799
194,-10,5810
195,-10,5821
196,-10,5834
197,-10,5947
198,-10,5959
199,-10,5973
200,-10,5987
201,-10,6001
202,-10,6015
203,-10,6031
204,-10,6049
205,-10,6075
206,-10,6096
207,-10,6113
208,-10,6130
209,-10,6146
