episode,scores,steps
0,100,1
1,-10,144
2,-10,170
3,100,188
4,-10,203
5,-10,215
6,-10,226
7,-10,237
8,-10,247
9,-10,257
10,-10,268
11,-10,279
12,-10,289
13,-10,299
14,-10,310
15,-10,320
16,-10,330
17,-10,340
18,-10,350
19,-10,360
20,-10,369
21,-10,378
22,-10,387
23,-10,396
24,-10,405
25,-10,414
26,100,418
27,100,419
28,100,423
29,-10,432
30,-10,441
31,-10,450
32,-10,461
33,-10,470
34,-10,479
35,-10,489
36,-10,500
37,-10,510
38,100,516
39,-10,527
40,-10,538
41,-10,548
42,-10,560
43,-10,571
44,-10,583
45,-10,593
46,-10,604
47,100,610
48,-10,620
49,-10,630
50,-10,640
51,-10,650
52,-10,660
53,-10,671
54,-10,681
55,-10,691
56,-10,701
57,-10,711
58,-10,720
59,-10,728
60,-10,738
61,-10,748
62,-10,757
63,-10,765
64,-10,773
65,-10,782
66,-10,791
67,-10,801
68,-10,811
69,100,812
70,-10,823
71,-10,834
72,-10,845
73,-10,856
74,-10,867
75,-10,879
76,-10,891
77,-10,902
78,-10,914
79,-10,927
80,100,934
81,-10,965
82,-10,1215
83,-10,1228
84,-10,1243
85,-10,1258
86,-10,1273
87,-10,1287
88,-10,1300
89,-10,1314
90,100,1315
91,-10,1331
92,-10,1346
93,-10,1362
94,-10,1378
95,-10,1397
96,-10,1417
97,-10,1436
98,-10,1454
99,-10,1472
100,-10,1488
101,100,1489
102,-10,1502
103,-10,1514
104,100,1515
105,-10,1526
106,-10,1537
107,-10,1547
108,-10,1557
109,-10,1567
110,-10,1576
111,-10,1585
112,-10,1594
113,100,1595
114,-10,1605
115,-10,1614
116,-10,1624
117,-10,1633
118,-10,1643
119,-10,1653
120,100,1663
121,100,1673
122,-10,1683
123,-10,1693
124,-10,1703
125,-10,1713
126,-10,1723
127,-10,1733
128,-10,1743
129,-10,1753
130,-10,1763
131,-10,1773
132,-10,1783
133,-10,1804
134,-10,1815
135,-10,1826
136,100,1827
137,-10,1839
138,-10,1851
139,100,1852
140,-10,1864
141,-10,1876
142,-10,1889
143,-10,1901
144,-10,1914
145,-10,1929
146,-10,1943
147,-10,1959
148,-10,1974
149,-10,1987
150,-10,2000
151,-10,2013
152,-10,2026
153,-10,2039
154,-10,2053
155,-10,2068
156,-10,2081
157,-10,2095
158,-10,2109
159,-10,2359
160,100,2365
161,-10,2412
162,-10,2430
163,-10,2448
164,-10,2466
165,100,2467
166,-10,2486
167,-10,2504
168,-10,2528
169,-10,2546
170,-10,2560
171,-10,2578
172,-10,2591
173,-10,2604
174,-10,2618
175,-10,2632
176,-10,2647
177,-10,2661
178,-10,2675
179,-10,2691
180,-10,2709
181,-10,2724
182,-10,2739
183,-10,2754
184,-10,2770
185,-10,2786
186,100,2793
187,-10,2810
188,100,2817
189,100,2818
190,-10,2834
191,-10,2850
192,-10,2868
193,-10,2884
194,-10,2900
195,-10,2917
196,-10,2933
197,-10,2948
198,-10,2964
199,-10,2981
200,-10,2999
201,100,3006
202,-10,3031
203,-10,3084
204,-10,3187
205,-10,3208
206,100,3209
207,-10,3228
208,-10,3247
209,100,3248
210,-10,3429
211,-10,3617
212,-10,3634
213,-10,3775
214,-10,3826
215,100,3833
216,-10,4083
217,-10,4333
218,-10,4350
219,-10,4367
220,-10,4382
221,-10,4395
222,-10,4411
223,-10,4569
224,-10,4583
225,-10,4596
226,-10,4611
227,-10,4625
228,-10,4639
229,-10,4653
230,-10,4666
231,-10,4682
232,-10,4696
233,-10,4712
234,-10,4962
235,-10,4979
236,-10,4996
237,-10,5013
238,-10,5029
239,-10,5046
240,-10,5065
241,-10,5079
242,-10,5099
243,-10,5119
244,-10,5139
245,-10,5189
246,-10,5439
247,-10,5689
248,-10,5939
249,-10,6189
250,-10,6379
251,-10,6405
252,-10,6444
253,-10,6469
254,-10,6492
255,-10,6517
256,100,6528
257,-10,6562
258,100,6568
259,-10,6596
260,100,6602
261,-10,6628
262,-10,6878
263,100,6902
264,100,6903
265,-10,7153
266,-10,7403
267,-10,7653
268,-10,7903
269,-10,8153
270,-10,8403
271,-10,8642
272,-10,8890
273,-10,9140
274,100,9195
275,-10,9445
276,-10,9648
277,-10,9683
278,-10,9706
279,-10,9734
280,100,9749
281,-10,9773
282,-10,9801
283,100,9802
284,-10,9822
285,-10,9839
286,-10,9857
287,-10,9874
288,-10,9889
289,-10,9909
290,-10,9926
291,-10,10176
292,-10,10422
293,-10,10495
294,100,10500
295,-10,10623
296,100,10680
297,-10,10815
298,-10,10910
299,100,10929
300,-10,11014
301,-10,11094
302,-10,11187
303,-10,11240
304,-10,11362
305,-10,11469
306,-10,11593
307,100,11669
308,100,11681
309,-10,11704
310,-10,11727
311,100,11731
312,-10,11756
313,100,11802
314,-10,11866
315,-10,11893
316,-10,11937
317,100,11956
318,-10,12074
319,100,12095
320,100,12099
321,100,12100
322,100,12101
323,100,12139
324,100,12158
325,-10,12184
326,100,12202
327,-10,12252
328,-10,12275
329,100,12290
330,100,12330
331,100,12353
332,100,12368
333,100,12382
334,-10,12449
335,-10,12477
336,-10,12534
337,-10,12570
338,-10,12708
339,100,12749
340,-10,12864
341,100,12887
342,100,12898
343,-10,12923
344,-10,12953
345,-10,12979
346,100,12991
347,100,13002
348,-10,13025
349,-10,13048
350,100,13068
351,100,13069
352,-10,13129
353,-10,13155
354,100,13211
355,-10,13314
356,100,13332
357,100,13343
358,100,13363
359,-10,13544
360,-10,13561
361,-10,13582
362,-10,13648
363,100,13662
364,-10,13704
365,-10,13864
366,-10,13884
367,-10,13944
368,-10,14065
369,100,14075
370,-10,14143
371,100,14168
372,100,14208
373,-10,14225
374,-10,14330
375,100,14360
376,-10,14575
377,100,14581
378,100,14596
379,-10,14617
380,-10,14699
381,100,14702
382,100,14708
383,-10,14866
384,-10,15054
385,100,15065
386,-10,15082
387,100,15093
388,100,15107
389,-10,15200
390,100,15210
391,-10,15460
392,100,15471
393,100,15482
394,-10,15545
395,100,15557
396,100,15568
397,-10,15627
398,-10,15776
399,-10,15790
400,100,15799
401,-10,15813
402,-10,15870
403,100,15882
404,-10,15899
405,-10,15914
406,100,15922
407,-10,15937
408,-10,15958
409,-10,15973
410,-10,15987
411,100,15990
412,100,15998
413,100,16011
414,-10,16033
415,-10,16055
416,-10,16072
417,100,16087
418,-10,16103
419,-10,16118
420,-10,16137
421,-10,16155
422,-10,16169
423,100,16340
424,100,16343
425,-10,16445
426,-10,16463
427,-10,16713
428,-10,16778
429,100,16809
430,100,16822
431,100,16825
432,100,16831
433,-10,17081
434,100,17102
435,100,17131
436,-10,17204
437,-10,17297
438,100,17301
439,100,17302
440,100,17336
441,-10,17365
442,-10,17615
443,100,17623
444,100,17642
445,100,17653
446,-10,17903
447,-10,18153
