episode,scores,steps
0,-10,250
1,-10,449
2,100,451
3,-10,534
4,-10,568
5,-10,605
6,-10,639
7,-10,655
8,-10,691
9,-10,727
10,-10,757
11,-10,795
12,-10,840
13,-10,877
14,-10,917
15,-10,935
16,-10,974
17,-10,1021
18,100,1024
19,-10,1055
20,-10,1089
21,-10,1106
22,-10,1141
23,-10,1160
24,-10,1178
25,-10,1201
26,-10,1229
27,-10,1259
28,-10,1292
29,-10,1340
30,100,1349
31,-10,1388
32,-10,1410
33,-10,1440
34,-10,1469
35,-10,1530
36,100,1533
37,100,1534
38,100,1538
39,-10,1574
40,-10,1596
41,-10,1628
42,-10,1649
43,100,1677
44,-10,1711
45,-10,1740
46,100,1742
47,-10,1770
48,100,1774
49,-10,1789
50,-10,1819
51,-10,1836
52,100,1837
53,-10,1875
54,-10,1894
55,-10,1920
56,-10,1943
57,100,1987
58,100,1988
59,-10,2044
60,-10,2061
61,-10,2109
62,-10,2127
63,-10,2142
64,-10,2195
65,-10,2230
66,-10,2261
67,-10,2433
68,-10,2463
69,-10,2500
70,100,2501
71,-10,2560
72,-10,2581
73,-10,2633
74,-10,2654
75,-10,2690
76,-10,2705
77,-10,2740
78,-10,2759
79,-10,2786
80,-10,2804
81,-10,2853
82,-10,2890
83,-10,2912
84,-10,2941
85,100,2944
86,-10,2978
87,-10,3021
88,-10,3071
89,100,3089
90,100,3090
91,-10,3134
92,-10,3190
93,-10,3224
94,-10,3245
95,-10,3276
96,-10,3304
97,-10,3360
98,-10,3392
99,-10,3432
100,100,3441
101,100,3476
102,-10,3544
103,-10,3598
104,-10,3629
105,-10,3670
106,-10,3733
107,-10,3764
108,100,3788
109,-10,4008
110,-10,4063
111,100,4064
112,-10,4096
113,-10,4119
114,-10,4144
115,-10,4162
116,-10,4198
117,-10,4236
118,-10,4284
119,-10,4307
120,100,4308
121,-10,4383
122,-10,4467
123,-10,4509
124,-10,4583
125,-10,4608
126,100,4625
127,-10,4646
128,-10,4706
129,100,4756
130,-10,4797
131,-10,4823
132,100,4826
133,100,4865
134,-10,4887
135,-10,4919
136,-10,4951
137,-10,4996
138,-10,5123
139,-10,5202
140,-10,5357
141,-10,5391
142,-10,5434
143,100,5487
144,-10,5510
145,-10,5613
146,100,5614
147,100,5615
148,-10,5634
149,-10,5664
150,-10,5694
151,-10,5717
152,-10,5760
153,-10,5791
154,100,5798
155,-10,5846
156,-10,5868
157,-10,5888
158,100,5914
159,100,5970
160,-10,6002
161,-10,6037
162,-10,6074
163,-10,6094
164,-10,6125
165,100,6128
166,-10,6184
167,-10,6212
168,-10,6245
169,-10,6267
170,-10,6294
171,-10,6319
172,-10,6359
173,-10,6379
174,-10,6411
175,100,6415
176,-10,6457
177,-10,6499
178,100,6546
179,100,6605
180,-10,6643
181,-10,6680
182,-10,6708
183,-10,6767
184,-10,6831
185,-10,6867
186,100,6908
187,-10,6947
188,100,6948
189,100,6985
190,-10,7007
191,-10,7045
192,-10,7080
193,-10,7104
194,-10,7143
195,100,7146
196,100,7147
197,-10,7167
198,-10,7199
199,-10,7232
200,-10,7296
201,-10,7344
202,-10,7381
203,-10,7430
204,100,7455
205,100,7461
206,-10,7501
207,-10,7524
208,-10,7600
209,-10,7624
210,-10,7648
211,-10,7690
212,-10,7727
213,-10,7771
214,100,7803
215,-10,7846
216,-10,7884
217,100,7948
218,-10,7996
219,-10,8039
220,-10,8079
221,-10,8123
222,100,8127
223,-10,8149
224,100,8169
225,100,8177
226,-10,8249
227,-10,8274
228,-10,8307
229,-10,8339
230,-10,8364
231,-10,8437
232,-10,8460
233,-10,8496
234,100,8539
235,-10,8585
236,-10,8683
237,-10,8739
238,-10,8763
239,100,8773
240,-10,8809
241,100,8842
242,-10,8857
243,100,8964
244,-10,8984
245,-10,9003
246,-10,9029
247,100,9030
248,-10,9103
249,-10,9122
250,-10,9151
251,100,9170
252,-10,9275
253,-10,9305
254,-10,9324
255,-10,9346
256,100,9366
257,-10,9393
258,100,9440
259,-10,9465
260,100,9470
261,-10,9499
262,-10,9563
263,-10,9586
264,100,9611
265,-10,9777
266,100,9875
267,-10,9918
268,-10,9995
269,100,10039
270,100,10092
271,-10,10136
272,100,10137
273,100,10141
274,-10,10178
275,100,10179
276,-10,10320
277,-10,10340
278,-10,10377
279,-10,10416
280,-10,10493
281,-10,10608
282,-10,10634
283,100,10740
284,100,10811
285,-10,10874
286,-10,10900
287,100,10956
288,-10,10988
289,100,11090
290,-10,11145
291,100,11182
292,-10,11222
293,-10,11248
294,-10,11272
295,100,11338
296,-10,11478
297,-10,11535
298,-10,11557
299,-10,11579
300,100,11610
301,100,11611
302,100,11630
303,-10,11648
304,100,11670
305,100,11691
306,100,11742
307,100,11743
308,-10,11789
309,-10,11847
310,-10,11870
311,-10,11900
312,-10,11917
313,-10,11988
314,-10,12031
315,-10,12052
316,-10,12086
317,100,12173
318,-10,12191
319,100,12224
320,100,12228
321,-10,12285
322,100,12392
323,-10,12411
324,100,12521
325,100,12591
326,-10,12619
327,-10,12645
328,100,12688
329,100,12738
330,100,12739
331,100,12747
332,100,12748
333,100,12777
334,-10,12811
335,-10,12837
336,100,12842
337,100,12843
338,-10,12904
339,-10,13015
340,100,13038
341,100,13076
342,100,13114
343,100,13133
344,-10,13166
345,-10,13193
346,100,13232
347,-10,13255
348,-10,13268
349,100,13298
350,100,13378
351,100,13409
352,-10,13451
353,-10,13519
354,-10,13541
355,100,13542
356,100,13612
357,-10,13633
358,100,13680
359,-10,13711
360,-10,13753
361,100,13769
362,100,13803
363,-10,13844
364,-10,13863
365,100,13895
366,100,13941
367,-10,13961
368,100,13981
369,100,13994
370,-10,14045
371,-10,14058
372,-10,14077
373,-10,14095
374,100,14096
375,100,14121
376,100,14122
377,-10,14148
378,-10,14172
379,100,14208
380,100,14209
381,100,14213
382,-10,14239
383,-10,14264
384,-10,14284
385,-10,14326
386,-10,14388
387,-10,14405
388,-10,14420
389,-10,14456
390,100,14458
391,-10,14501
392,100,14535
393,100,14540
394,100,14541
395,100,14544
396,-10,14563
397,-10,14580
398,-10,14632
399,-10,14699
400,100,14726
401,-10,14752
402,-10,14770
403,-10,14793
404,-10,14821
405,100,14840
406,-10,14885
407,100,14903
408,-10,14925
409,-10,14970
410,-10,14994
411,-10,15018
412,-10,15043
413,100,15088
414,-10,15130
415,-10,15153
416,100,15178
417,-10,15206
418,-10,15243
419,100,15291
420,100,15292
421,-10,15304
422,-10,15323
423,100,15351
424,-10,15365
425,-10,15380
426,100,15412
427,-10,15454
428,-10,15482
429,-10,15504
430,-10,15542
431,100,15564
432,100,15600
433,100,15614
434,100,15626
435,-10,15661
436,-10,15691
437,-10,15710
438,100,15735
439,-10,15760
440,-10,15789
441,-10,15809
442,100,15861
443,-10,15882
444,100,15895
445,-10,15940
446,-10,15958
447,100,15970
448,-10,15999
449,100,16000
450,100,16005
451,100,16021
452,-10,16043
453,100,16090
454,-10,16142
455,-10,16158
456,100,16184
457,100,16204
458,100,16205
459,-10,16217
460,-10,16228
461,100,16296
462,100,16297
463,100,16334
464,-10,16353
465,-10,16367
466,-10,16398
467,-10,16419
468,100,16442
469,-10,16458
470,-10,16475
471,-10,16494
472,-10,16510
473,-10,16540
474,100,16546
475,-10,16580
476,-10,16598
477,-10,16619
478,100,16658
479,100,16673
480,100,16705
481,-10,16722
482,100,16801
483,-10,16836
484,-10,16871
485,-10,16891
486,100,16897
487,100,16925
488,-10,16969
489,100,17002
490,-10,17027
491,100,17079
492,-10,17095
493,100,17113
494,100,17133
495,100,17158
496,100,17203
497,-10,17226
498,100,17255
499,-10,17282
500,100,17319
501,100,17339
502,100,17352
503,100,17388
504,100,17441
505,100,17465
506,100,17481
507,-10,17497
508,-10,17540
509,100,17586
510,-10,17617
511,-10,17636
512,100,17667
513,-10,17707
514,-10,17744
515,100,17764
516,100,17816
517,100,17839
518,100,17853
519,-10,17874
520,100,17899
521,100,17922
522,-10,17936
523,100,17969
524,100,18006
525,100,18031
526,100,18070
527,-10,18094
528,100,18117
529,100,18132
530,100,18176
531,100,18205
532,-10,18231
533,100,18250
534,-10,18268
535,100,18269
536,-10,18296
537,100,18319
538,100,18323
539,-10,18352
540,100,18371
541,100,18372
542,100,18391
543,100,18416
544,100,18437
545,100,18482
546,-10,18500
547,100,18539
548,-10,18560
549,100,18585
550,-10,18603
551,100,18634
552,100,18656
553,-10,18677
554,100,18693
555,-10,18724
556,100,18739
557,-10,18779
558,100,18801
559,100,18822
560,-10,18848
561,100,18927
562,-10,18946
563,-10,18989
564,-10,19012
565,-10,19027
566,100,19063
567,100,19107
568,100,19126
569,100,19170
570,-10,19186
571,100,19206
572,-10,19262
573,-10,19276
574,-10,19303
575,100,19316
576,100,19333
577,100,19348
578,-10,19376
579,-10,19392
580,100,19418
581,100,19436
582,100,19453
583,100,19467
584,-10,19503
585,100,19521
586,100,19583
587,100,19604
588,100,19633
589,100,19648
590,100,19652
591,-10,19686
592,-10,19708
593,-10,19737
594,100,19754
595,100,19755
596,-10,19780
597,-10,19815
598,-10,19832
599,-10,19852
600,100,19856
601,100,19874
602,-10,19904
603,100,19919
604,100,19942
605,100,19974
606,100,19977
607,100,20002
608,100,20006
609,-10,20029
610,-10,20044
611,-10,20059
612,100,20060
613,100,20083
614,100,20105
615,100,20130
616,100,20150
617,-10,20168
618,100,20211
619,100,20227
620,100,20265
621,100,20289
622,100,20329
623,100,20366
624,-10,20403
625,100,20437
626,100,20440
627,-10,20459
628,100,20491
629,100,20516
630,100,20530
631,-10,20558
632,100,20574
633,-10,20613
634,100,20644
635,100,20681
636,100,20709
637,100,20733
638,100,20757
639,100,20776
640,-10,20805
641,-10,20845
642,100,20846
643,-10,20863
644,100,20884
645,100,20902
646,-10,20923
647,100,20947
648,-10,20965
649,100,20988
650,100,21007
651,100,21026
652,100,21044
653,100,21064
654,100,21065
655,100,21098
656,100,21102
657,100,21120
658,100,21165
659,100,21182
660,-10,21227
661,-10,21258
662,-10,21274
663,-10,21296
664,100,21318
665,-10,21336
666,100,21356
667,100,21374
668,100,21389
669,100,21427
670,100,21445
671,100,21482
672,-10,21506
673,-10,21530
674,100,21549
675,100,21584
676,100,21590
677,-10,21605
678,100,21634
679,-10,21659
680,-10,21686
681,100,21703
682,-10,21716
683,100,21722
684,-10,21753
685,100,21766
686,100,21789
687,100,21802
688,100,21817
689,100,21853
690,-10,21886
691,100,21907
692,100,21948
693,-10,21967
694,100,21998
695,100,22014
696,-10,22039
697,100,22076
698,100,22094
699,-10,22121
700,-10,22147
701,100,22165
702,-10,22179
703,100,22221
704,-10,22252
705,-10,22265
706,100,22280
707,100,22310
708,-10,22341
709,100,22347
710,100,22362
711,100,22367
712,100,22386
713,100,22424
714,100,22447
715,100,22464
716,100,22465
717,100,22483
718,100,22503
719,100,22520
720,-10,22536
721,-10,22561
722,100,22580
723,100,22620
724,-10,22655
725,-10,22690
