episode,scores,steps
0,-10,300
1,-10,600
2,-10,845
3,-10,877
4,-10,909
5,-10,937
6,-10,964
7,-10,991
8,-10,1017
9,-10,1041
10,-10,1063
11,-10,1085
12,-10,1107
13,-10,1129
14,-10,1153
15,-10,1177
16,-10,1201
17,-10,1225
18,-10,1247
19,-10,1269
20,-10,1294
21,-10,1514
22,-10,1534
23,-10,1553
24,-10,1572
25,-10,1590
26,-10,1608
27,-10,1626
28,-10,1643
29,-10,1660
30,-10,1677
31,-10,1695
32,-10,1713
33,-10,1730
34,-10,1747
35,-10,1765
36,-10,1783
37,-10,1802
38,-10,1988
39,-10,2011
40,-10,2036
41,-10,2063
42,-10,2090
43,-10,2116
44,-10,2143
45,-10,2173
46,-10,2205
47,-10,2235
48,-10,2267
49,-10,2567
50,-10,2867
51,-10,3167
52,-10,3467
53,-10,3767
54,-10,4023
55,-10,4042
56,-10,4063
57,-10,4085
58,-10,4107
59,-10,4128
60,-10,4149
61,-10,4170
62,-10,4191
63,-10,4211
64,-10,4231
65,-10,4251
66,-10,4271
67,-10,4291
68,-10,4311
69,-10,4329
70,-10,4347
71,-10,4366
72,-10,4385
73,-10,4403
74,-10,4421
75,-10,4440
76,-10,4459
77,-10,4478
78,-10,4497
79,-10,4514
80,-10,4531
81,-10,4548
82,-10,4565
83,-10,4581
84,-10,4597
85,-10,4614
86,-10,4630
87,-10,4646
88,-10,4662
89,-10,4679
90,-10,4696
91,-10,4713
92,-10,4732
93,-10,4751
94,-10,4770
95,-10,4790
96,-10,4809
97,-10,4828
98,-10,4846
99,-10,4863
100,-10,4881
101,-10,4900
102,-10,4918
103,-10,4936
104,-10,4954
105,-10,4970
106,-10,4987
107,-10,5004
108,-10,5020
109,-10,5037
110,-10,5053
111,-10,5069
112,-10,5086
113,-10,5104
114,-10,5204
115,-10,5224
116,-10,5245
117,-10,5266
118,-10,5287
119,-10,5310
120,-10,5572
121,-10,5591
122,-10,5612
123,-10,5634
124,-10,5656
125,-10,5678
126,-10,5700
127,-10,5722
128,-10,5743
129,-10,5763
130,-10,5782
131,-10,5801
132,-10,5820
133,-10,5840
134,-10,5862
135,-10,5884
136,-10,5907
137,100,5908
138,-10,5931
139,-10,6231
140,-10,6531
141,-10,6831
142,-10,7131
143,-10,7283
144,-10,7308
145,-10,7333
146,-10,7359
147,-10,7386
148,-10,7413
149,-10,7440
150,-10,7728
151,-10,8028
152,100,8029
153,-10,8329
154,-10,8410
155,-10,8433
156,-10,8456
157,-10,8479
158,-10,8504
159,-10,8529
160,-10,8829
161,-10,9129
162,-10,9429
163,-10,9729
164,-10,10029
165,-10,10049
166,-10,10070
167,-10,10090
168,-10,10109
169,-10,10128
170,-10,10147
171,-10,10208
172,-10,10226
173,-10,10243
174,-10,10260
175,-10,10277
176,-10,10295
177,-10,10314
178,-10,10333
179,-10,10353
180,-10,10373
181,-10,10393
182,-10,10413
183,-10,10434
184,-10,10457
185,-10,10478
186,-10,10557
187,-10,10580
188,-10,10604
189,-10,10626
190,-10,10648
191,-10,10668
192,100,10682
193,-10,10702
194,-10,10723
195,-10,10744
196,-10,10765
197,-10,10786
198,-10,10807
199,-10,10829
200,-10,10852
201,-10,10874
202,-10,10897
203,-10,10920
204,-10,10943
205,-10,11012
206,-10,11033
207,-10,11055
208,-10,11077
209,-10,11142
210,-10,11162
211,-10,11182
212,-10,11202
213,-10,11225
214,-10,11380
215,-10,11400
216,-10,11421
217,-10,11442
218,-10,11462
219,-10,11482
220,-10,11504
221,-10,11526
222,-10,11548
223,-10,11570
224,-10,11594
225,-10,11618
226,-10,11647
227,-10,11676
228,-10,11703
229,-10,11730
230,-10,11757
231,-10,11784
232,-10,11809
233,-10,11834
234,-10,11859
235,-10,11883
236,-10,11905
237,-10,11927
238,-10,11948
239,-10,11969
240,-10,11992
241,-10,12016
242,-10,12040
243,-10,12063
244,-10,12089
245,-10,12114
246,-10,12140
247,-10,12166
248,-10,12189
249,-10,12211
250,-10,12232
251,-10,12253
252,-10,12275
253,-10,12296
254,-10,12318
255,-10,12340
256,-10,12361
257,-10,12383
258,-10,12403
259,-10,12425
260,-10,12446
261,-10,12468
262,100,12469
263,-10,12492
264,-10,12515
265,-10,12537
266,-10,12559
267,-10,12580
268,-10,12601
269,-10,12621
270,-10,12641
271,-10,12661
272,-10,12681
273,-10,12700
274,-10,12719
275,-10,12738
276,-10,12757
277,-10,12777
278,-10,12796
279,-10,12817
280,-10,12838
281,-10,13138
282,-10,13438
283,-10,13738
284,-10,14038
285,-10,14338
286,-10,14412
287,-10,14435
288,-10,14459
289,-10,14482
290,-10,14504
291,-10,14525
292,-10,14547
293,-10,14571
294,-10,14871
295,-10,15171
296,-10,15471
297,-10,15502
298,-10,15533
299,-10,15563
300,-10,15595
301,-10,15629
302,-10,15929
303,-10,16229
304,-10,16529
305,-10,16708
306,-10,16727
307,-10,16747
308,-10,16766
309,-10,16786
310,-10,16807
311,-10,16828
312,-10,16848
313,-10,16868
314,-10,16888
315,-10,16908
316,-10,17208
317,-10,17508
318,-10,17808
319,-10,18108
320,-10,18408
321,-10,18708
322,-10,18726
323,-10,18744
324,-10,18762
325,-10,18780
326,-10,18797
327,-10,18814
328,-10,18831
329,-10,18848
330,-10,18865
331,-10,18882
332,-10,18899
333,-10,18916
334,-10,18933
335,-10,18951
336,-10,18969
337,-10,19269
338,-10,19569
339,-10,19748
340,-10,19767
341,-10,19786
342,-10,19806
343,-10,19827
344,-10,19849
345,-10,19912
346,-10,19930
347,-10,19949
348,-10,20047
349,-10,20347
350,-10,20647
351,-10,20947
352,-10,20966
353,-10,20985
354,-10,21004
355,-10,21023
356,-10,21042
357,-10,21062
358,-10,21083
359,-10,21105
360,-10,21126
361,-10,21148
362,-10,21448
363,-10,21748
364,100,21749
365,-10,22049
366,-10,22349
367,-10,22649
368,-10,22949
369,-10,23249
370,-10,23549
371,-10,23849
372,-10,24149
373,100,24348
374,-10,24648
375,-10,24948
376,-10,25078
377,-10,25100
378,-10,25122
379,-10,25145
380,-10,25168
381,-10,25190
382,-10,25214
383,-10,25236
384,-10,25257
385,-10,25276
386,-10,25295
387,-10,25314
388,-10,25335
389,-10,25355
390,-10,25376
391,-10,25397
392,-10,25418
393,-10,25439
394,-10,25462
395,-10,25484
396,-10,25509
397,-10,25809
398,-10,25922
399,-10,25942
400,-10,25964
401,-10,25986
402,-10,26286
403,-10,26586
404,-10,26886
405,-10,27186
406,-10,27486
407,-10,27786
