episode,scores,steps
0,100,164
1,100,197
2,-10,497
3,100,614
4,-10,676
5,100,785
6,100,945
7,100,1075
8,100,1252
9,100,1331
10,-10,1436
11,100,1466
12,100,1542
13,100,1740
14,100,1802
15,100,1906
16,-10,1986
17,100,2034
18,100,2065
19,-10,2350
20,100,2512
21,100,2635
22,-10,2935
23,100,3091
24,-10,3210
25,-10,3271
26,-10,3564
27,100,3664
28,100,3764
29,100,3953
30,-10,4078
31,-10,4250
32,100,4354
33,100,4420
34,-10,4547
35,100,4723
36,-10,4779
37,-10,4863
38,100,5034
39,-10,5128
40,-10,5233
41,100,5288
42,100,5417
43,100,5471
44,-10,5583
45,100,5659
46,100,5788
47,-10,5877
48,-10,5950
49,100,6077
50,-10,6377
51,-10,6465
52,-10,6765
53,100,6867
54,100,7034
55,100,7082
56,100,7155
57,-10,7319
58,-10,7381
59,100,7492
60,100,7661
61,-10,7770
62,-10,7833
63,-10,7940
64,-10,8054
65,100,8164
66,100,8401
67,-10,8528
68,100,8616
69,100,8836
70,100,9000
71,100,9115
72,100,9197
73,-10,9326
74,-10,9626
75,100,9744
76,-10,9854
77,-10,9987
78,-10,10200
79,100,10339
80,100,10440
81,100,10660
82,100,10848
83,100,10937
84,100,10976
85,-10,11134
86,-10,11247
87,-10,11547
88,100,11718
89,100,11791
90,-10,11843
91,-10,11990
92,100,12072
93,100,12170
94,-10,12470
95,-10,12571
96,100,12686
97,100,12802
98,100,12931
99,100,13097
100,-10,13158
101,100,13237
102,100,13359
103,100,13453
104,-10,13541
105,100,13629
106,-10,13735
107,-10,13832
108,100,13923
109,100,14031
110,100,14135
111,-10,14250
112,100,14442
113,100,14622
114,100,14783
115,-10,14858
116,100,14959
117,-10,15058
118,-10,15116
119,-10,15292
120,100,15567
121,100,15854
122,-10,15903
123,100,16061
124,100,16159
125,100,16263
126,100,16384
127,100,16402
128,100,16557
129,100,16645
130,-10,16945
131,-10,17245
132,100,17405
133,-10,17564
134,-10,17658
135,100,17757
136,100,17963
137,100,17964
138,100,18090
139,100,18187
140,-10,18350
141,100,18448
142,100,18620
143,-10,18779
144,-10,19079
145,100,19192
146,100,19267
147,100,19376
148,100,19667
149,100,19776
150,100,19892
151,-10,20192
152,100,20193
153,100,20330
154,100,20556
155,100,20801
156,100,21017
157,100,21171
158,100,21471
159,100,21669
160,100,21751
161,100,21932
162,100,22017
163,100,22167
164,100,22366
165,100,22559
166,100,22713
167,100,22948
168,-10,23025
169,100,23175
170,100,23313
171,100,23491
172,100,23598
173,100,23706
174,100,23842
175,-10,24026
176,100,24149
